,Country,Region,Population,Average Government Expenditure as % of GDP,Average percentage change in GDP per capita USD,start_year,end_year
4064,Botswana,Africa,1099177.0,36.067326262,,1979,1984
4065,Brazil,Americas,133888776.0,13.997868333333335,-0.7704239917269917,1979,1984
4066,Canada,Americas,25602080.0,50.954634999999996,0.8232783705140623,1979,1984
4067,Chile,Americas,12147764.0,28.324225166666665,-1.1398230088495565,1979,1984
4068,China,Asia,1044172224.0,27.700666666666667,,1979,1984
4069,Colombia,Americas,28689038.0,10.450000000000001,0.2493241213577635,1979,1984
4070,Comoros,Africa,365671.0,41.4196558,,1979,1984
4071,Costa Rica,Americas,2696205.0,24.866560000000003,-2.125237191650853,1979,1984
4072,Denmark,Europe,5121317.0,60.87835666666666,1.7796714326682794,1979,1984
4073,Dominican Republic,Americas,6282107.0,12.013912,0.9920526171553856,1979,1984
4074,Equatorial Guinea,Africa,358004.0,57.577196356,,1979,1984
4075,Eswatini,Africa,677313.0,14.0088668206,,1979,1984
4076,Ethiopia,Africa,39202892.0,15.9295748609529,-0.48979591836734615,1979,1984
4077,Ethiopia,Africa,39202892.0,15.9295748609529,-0.8608608608608614,1979,1984
4078,Ethiopia,Africa,42830000.0,15.9295748609529,-0.8608608608608614,1979,1984
4079,Ethiopia,Africa,42830000.0,15.9295748609529,-0.8608608608608614,1979,1984
4080,Finland,Europe,4881748.0,43.445714833333334,2.878363941598412,1979,1984
4081,France,Europe,54845984.0,50.17094,1.022892909200035,1979,1984
4082,Germany,Europe,77568576.0,50.70362166666666,1.1288948666218346,1979,1984
4083,Ghana,Africa,13342483.0,13.163418166666666,-4.136858475894245,1979,1984
4084,Greece,Europe,9740384.0,34.12972,0.36637779186923236,1979,1984
4085,Haiti,Americas,6119933.0,17.878583333333335,-1.5926493108728934,1979,1984
4086,Honduras,Americas,4261929.0,18.492842166666666,-2.4482554701360137,1979,1984
4087,Hong Kong,Asia,5333577.0,14.072178333333333,6.462931522354274,1979,1984
4088,Iceland,Europe,239680.0,37.67626333333333,1.632896813547755,1979,1984
4089,India,Asia,762895168.0,20.151675,3.686054660126139,1979,1984
4090,Indonesia,Asia,162331968.0,21.321663833333332,2.3060498220640557,1979,1984
4091,Iran,Asia,45628400.0,34.490028,4.566177769924016,1979,1984
4092,Ireland,Europe,3490937.0,60.627514999999995,1.6497937757780257,1979,1984
4093,Israel,Asia,4077001.0,60.68785,1.8423721734979992,1979,1984
4094,Italy,Europe,56620236.0,51.115175,1.5713933415536374,1979,1984
4095,Japan,Asia,120470736.0,36.326225,2.445906014679249,1979,1984
4096,Kenya,Africa,18753178.0,23.063057506666667,,1979,1984
4097,Lesotho,Africa,1573278.0,40.65941067,,1979,1984
4098,Madagascar,Africa,10015022.0,25.385282212,,1979,1984
4099,Mexico,Americas,73489648.0,28.689693333333334,1.0099924787794112,1979,1984
4100,Mongolia,Asia,1871654.0,47.570933625,,1979,1984
4101,Mozambique,Africa,12426220.0,26.27800234,,1979,1984
4102,Netherlands,Europe,14441930.0,61.67377333333334,0.34522636741337376,1979,1984
4103,New Zealand,Oceania,3250341.0,43.90987333333334,2.2502553626149124,1979,1984
4104,Nicaragua,Americas,3674509.0,34.24438333333333,-0.5697503671071957,1979,1984
4105,Norway,Europe,4140232.0,49.125634999999996,2.916721083104785,1979,1984
4106,Pakistan,Asia,94003880.0,26.21638833333333,4.304673975764568,1979,1984
4107,Panama,Americas,2147580.0,42.24489333333333,3.6773662551440323,1979,1984
4108,Paraguay,Americas,3437897.0,13.940282166666668,1.0739399105050085,1979,1984
4109,Peru,Americas,19285646.0,21.614850166666667,-2.415966386554622,1979,1984
4110,Philippines,Asia,53514960.0,13.544876166666667,-1.2638401296246293,1979,1984
4111,Poland,Europe,36876560.0,25.706120778284333,-0.9819448843839096,1979,1984
4112,Portugal,Europe,9974817.0,37.83052166666666,0.9216290767483359,1979,1984
4113,Romania,Europe,22465040.0,31.484583333333333,0.14347047367125665,1979,1984
4114,Russia,Europe,141892544.0,21.09581495229072,0.8628971096317528,1979,1984
4115,Seychelles,Africa,67363.0,51.693002435,,1979,1984
4116,South Africa,Africa,32768206.0,26.812211666666666,-0.21938926771420064,1979,1984
4117,South Korea,Asia,40664360.0,17.585085666666668,4.345230320421902,1979,1984
4118,South Korea,Asia,40664360.0,17.585085666666668,4.345230320421902,1979,1984
4119,South Korea,Asia,40664360.0,17.585085666666668,1.8176792926458374,1979,1984
4120,Spain,Europe,38329928.0,21.110387333333332,0.9288311660966819,1979,1984
4121,Sweden,Europe,8371284.0,50.4535966,1.612614532282124,1979,1984
4122,Switzerland,Europe,6441452.0,32.126736666666666,1.25669454439862,1979,1984
4123,Taiwan,Asia,19249256.0,26.17353255357396,,1979,1984
4124,Thailand,Asia,49636732.0,20.88625,3.7245539080170875,1979,1984
4125,Turkey,Asia,48106772.0,21.98097,1.715022566086395,1979,1984
4126,United Kingdom,Europe,56568252.0,54.23227833333333,0.8395273489613109,1979,1984
4127,United States,Americas,232766288.0,37.49063666666667,1.420414704998496,1979,1984
4128,Uruguay,Americas,3008263.0,25.722964166666667,-2.329921733895244,1979,1984
4129,Venezuela,Americas,16953240.0,24.919818333333335,-4.129559381383134,1979,1984
4130,Argentina,Americas,30287120.0,17.591723333333334,-3.3409785932721703,1980,1985
4131,Australia,Oceania,15785685.0,40.556713988333335,1.70207208775901,1980,1985
4132,Austria,Europe,7562114.0,54.943605,1.4426408900237098,1980,1985
4133,Bangladesh,Asia,95959104.0,13.959651071666668,1.1428571428571432,1980,1985
4134,Belgium,Europe,9880540.0,68.20180666666667,0.7051170858629652,1980,1985
4135,Bolivia,Americas,6385634.0,27.858461666666667,-3.0439024390243907,1980,1985
4136,Botswana,Africa,1138713.0,35.44583861333333,8.1175468483816,1980,1985
4137,Brazil,Americas,136783184.0,14.430011666666667,-0.9382955509758761,1980,1985
4138,Burkina Faso,Africa,7979187.0,12.33006353,,1980,1985
4139,Canada,Americas,25843920.0,52.8864,1.738287309959663,1980,1985
4140,Chile,Americas,12326395.0,29.086906833333334,-2.2163120567375882,1980,1985
4141,China,Asia,1060240000.0,27.219575,,1980,1985
4142,Colombia,Americas,29326256.0,10.85,0.06778661951075904,1980,1985
4143,Comoros,Africa,375661.0,40.995292295,,1980,1985
4144,Costa Rica,Americas,2771467.0,24.426761666666664,-2.3249872253449166,1980,1985
4145,Denmark,Europe,5119453.0,62.86839,2.832893869479234,1980,1985
4146,Dominican Republic,Americas,6417803.0,11.667563666666666,-0.6770695583179043,1980,1985
4147,Equatorial Guinea,Africa,378386.0,54.53361474166667,0.37504783773440575,1980,1985
4148,Eswatini,Africa,702409.0,14.826465200500001,-0.9097080787508482,1980,1985
4149,Ethiopia,Africa,40285960.0,16.387837241612186,-2.382382382382382,1980,1985
4150,Ethiopia,Africa,40285960.0,16.387837241612186,-1.5899581589958167,1980,1985
4151,Ethiopia,Africa,43490000.0,16.387837241612186,-1.5899581589958167,1980,1985
4152,Ethiopia,Africa,43490000.0,16.387837241612186,-1.5899581589958167,1980,1985
4153,Finland,Europe,4902179.0,44.6220595,2.4302325581395356,1980,1985
4154,France,Europe,55108104.0,51.56231333333333,1.0349662233929546,1980,1985
4155,Germany,Europe,77638808.0,50.756638333333335,1.4544161443748038,1980,1985
4156,Ghana,Africa,13651444.0,13.694935000000001,-3.091106290672452,1980,1985
4157,Greece,Europe,9840144.0,36.43933833333333,0.7692307692307709,1980,1985
4158,Haiti,Americas,6245542.0,18.593933333333336,-2.7823557925351428,1980,1985
4159,Honduras,Americas,4387696.0,19.852607000000003,-1.8281535648994507,1980,1985
4160,Hong Kong,Asia,5411686.0,14.888818333333333,4.444574505443053,1980,1985
4161,Iceland,Europe,241589.0,38.857753333333335,1.1921069797782113,1980,1985
4162,India,Asia,780242112.0,21.490756666666666,3.0100334448160515,1980,1985
4163,Indonesia,Asia,165791696.0,20.977507166666665,1.0868835961086898,1980,1985
4164,Iran,Asia,47266160.0,32.34869,1.6387748658035983,1980,1985
4165,Ireland,Europe,3505781.0,62.14469499999999,1.7922726604965478,1980,1985
4166,Israel,Asia,4182689.0,62.52821666666667,1.2531414210646563,1980,1985
4167,Italy,Europe,56636468.0,53.45076666666666,1.4409084402881822,1980,1985
4168,Japan,Asia,121119024.0,36.27049,2.8340497103345186,1980,1985
4169,Jordan,Asia,2751501.0,46.71166142,,1980,1985
4170,Kenya,Africa,19452160.0,23.3012169275,,1980,1985
4171,Lesotho,Africa,1616700.0,41.990595492500006,,1980,1985
4172,Madagascar,Africa,10297741.0,24.329103840000002,-4.571428571428571,1980,1985
4173,Mexico,Americas,74872008.0,30.54998,-0.29005942189545886,1980,1985
4174,Mongolia,Asia,1919755.0,47.985277134,,1980,1985
4175,Mozambique,Africa,12680070.0,25.414275228333334,-4.925449871465295,1980,1985
4176,Netherlands,Europe,14515705.0,62.73977166666666,0.7876098643228957,1980,1985
4177,New Zealand,Oceania,3268360.0,43.62958833333334,2.1330216960520287,1980,1985
4178,Nicaragua,Americas,3763036.0,35.77596666666667,-1.7984768599882828,1980,1985
4179,Norway,Europe,4152640.0,48.64839166666667,2.976988057092922,1980,1985
4180,Pakistan,Asia,97121552.0,26.954813333333334,4.095083738519718,1980,1985
4181,Panama,Americas,2197070.0,44.182066666666664,1.6206745510293485,1980,1985
4182,Paraguay,Americas,3535505.0,13.904779333333332,-0.46548014864072007,1980,1985
4183,Peru,Americas,19746614.0,21.717000833333334,-2.7991169977924946,1980,1985
4184,Philippines,Asia,54812656.0,13.725128499999999,-3.4433588592553477,1980,1985
4185,Poland,Europe,37179164.0,24.233750699048226,-0.2776259700513717,1980,1985
4186,Portugal,Europe,9996891.0,39.61143833333333,0.6520043674933707,1980,1985
4187,Romania,Europe,22525364.0,31.642135,0.11217153396818613,1980,1985
4188,Russia,Europe,142896384.0,21.725475847104065,0.4441166830547383,1980,1985
4189,Seychelles,Africa,67854.0,53.56178860333333,,1980,1985
4190,South Africa,Africa,33752964.0,27.524261666666664,-1.7519291226064593,1980,1985
4191,South Korea,Asia,41232700.0,17.504973333333332,3.278150640673956,1980,1985
4192,South Korea,Asia,41232700.0,17.504973333333332,3.278150640673956,1980,1985
4193,South Korea,Asia,41232700.0,17.504973333333332,1.3387962380768892,1980,1985
4194,Spain,Europe,38471924.0,23.747779833333336,0.9867688233595251,1980,1985
4195,Sweden,Europe,8389918.0,53.17519499666667,1.6766768868915127,1980,1985
4196,Switzerland,Europe,6469830.0,32.01004666666667,1.467592361159511,1980,1985
4197,Taiwan,Asia,19511876.0,26.439801141444303,5.713263358778624,1980,1985
4198,Thailand,Asia,50594932.0,21.751986666666667,3.8860230901498394,1980,1985
4199,Turkey,Asia,49175680.0,20.44528919833333,2.9258649093904454,1980,1985
4200,United Kingdom,Europe,56643040.0,54.91002833333334,1.9085969338249553,1980,1985
4201,United States,Americas,235146176.0,38.482571666666665,2.3045489851744305,1980,1985
4202,Uruguay,Americas,3024214.0,26.754489333333336,-3.1196662241608197,1980,1985
4203,Venezuela,Americas,17402310.0,24.329416666666663,-3.687768899815611,1980,1985
4204,Argentina,Americas,30748332.0,17.421426666666665,-1.0061855670103093,1981,1986
4205,Australia,Oceania,16012299.0,41.72574618833333,1.496062992125986,1981,1986
4206,Austria,Europe,7567247.0,55.841298333333334,1.9875605963596454,1981,1986
4207,Bangladesh,Asia,98271752.0,13.700001051666666,1.503416856492028,1981,1986
4208,Belgium,Europe,9887822.0,69.35028666666666,1.2838312829525478,1981,1986
4209,Bolivia,Americas,6521990.0,28.501598333333334,-3.7142857142857144,1981,1986
4210,Botswana,Africa,1179266.0,35.73651322166666,7.151898734177213,1981,1986
4211,Brazil,Americas,139643360.0,15.014063333333333,1.483979763912311,1981,1986
4212,Burkina Faso,Africa,8207833.0,14.044651045,,1981,1986
4213,Canada,Americas,26116076.0,54.39341666666667,1.6879951249238268,1981,1986
4214,Chile,Americas,12514509.0,29.695383666666668,-2.337965418478838,1981,1986
4215,China,Asia,1077770496.0,26.90064,,1981,1986
4216,Colombia,Americas,29960106.0,10.950000000000001,0.8522559716897682,1981,1986
4217,Comoros,Africa,386072.0,40.59043754666667,,1981,1986
4218,Costa Rica,Americas,2847855.0,24.865903333333335,-1.0025465755260687,1981,1986
4219,Denmark,Europe,5119368.0,63.585206666666664,3.838257906329221,1981,1986
4220,Dominican Republic,Americas,6554326.0,11.440208166666666,-0.8528341133645356,1981,1986
4221,Equatorial Guinea,Africa,397281.0,49.858890245,-0.5301575105647327,1981,1986
4222,Eswatini,Africa,730156.0,18.069816146666668,1.056083961954739,1981,1986
4223,Ethiopia,Africa,41455312.0,17.320127072240567,-0.7531380753138084,1981,1986
4224,Ethiopia,Africa,41455312.0,17.320127072240567,0.9090909090909083,1981,1986
4225,Ethiopia,Africa,44500000.0,17.320127072240567,0.9090909090909083,1981,1986
4226,Ethiopia,Africa,44500000.0,17.320127072240567,0.9090909090909083,1981,1986
4227,Finland,Europe,4918174.0,45.91052833333333,2.566037735849056,1981,1986
4228,France,Europe,55371640.0,52.67225,1.338406256605369,1981,1986
4229,Germany,Europe,77803352.0,50.444445,1.8658271626834555,1981,1986
4230,Ghana,Africa,13971683.0,14.695863333333335,-2.6923076923076916,1981,1986
4231,Greece,Europe,9936729.0,38.63456166666666,1.2228490832157979,1981,1986
4232,Haiti,Americas,6375104.0,18.247783333333334,-2.3930753564154794,1981,1986
4233,Honduras,Americas,4515574.0,20.478176833333332,-2.0612813370473537,1981,1986
4234,Hong Kong,Asia,5492797.0,15.50605,4.9418064586634625,1981,1986
4235,Iceland,Europe,243367.0,39.9361,1.7046353425090954,1981,1986
4236,India,Asia,797878976.0,22.762088333333335,2.5433526011560703,1981,1986
4237,Indonesia,Asia,169135280.0,21.005936666666667,0.961846745751842,1981,1986
4238,Iran,Asia,48913236.0,29.549756666666667,0.3295396636657033,1981,1986
4239,Ireland,Europe,3515672.0,62.595108333333336,1.2596271503634915,1981,1986
4240,Israel,Asia,4295413.0,60.88121666666667,1.1677622493509343,1981,1986
4241,Italy,Europe,56639056.0,55.78769333333333,1.962834466042489,1981,1986
4242,Japan,Asia,121710304.0,36.07680166666667,2.7987593504834862,1981,1986
4243,Jordan,Asia,2879812.0,42.385065255,,1981,1986
4244,Kenya,Africa,20160886.0,23.390422278,,1981,1986
4245,Lesotho,Africa,1659800.0,43.025043504,,1981,1986
4246,Madagascar,Africa,10588432.0,21.743012671666666,-3.0160857908847194,1981,1986
4247,Mexico,Americas,76224360.0,34.088955000000006,-2.3818561396849502,1981,1986
4248,Mongolia,Asia,1969916.0,48.98274717166667,4.99416569428238,1981,1986
4249,Mozambique,Africa,12909798.0,27.145049940000003,-4.75257731958763,1981,1986
4250,Netherlands,Europe,14592526.0,63.45710333333333,1.50304496177601,1981,1986
4251,New Zealand,Oceania,3281673.0,43.36777833333333,1.5455032380581368,1981,1986
4252,Nicaragua,Americas,3852022.0,35.057233333333336,-2.6954022988505755,1981,1986
4253,Norway,Europe,4167465.0,49.13138166666667,3.5774845940692357,1981,1986
4254,Pakistan,Asia,100618520.0,28.151815,3.929313929313931,1981,1986
4255,Panama,Americas,2246965.0,46.6043,0.7247367701353769,1981,1986
4256,Paraguay,Americas,3636030.0,13.5181495,-2.1017699115044253,1981,1986
4257,Peru,Americas,20208446.0,21.0723585,-1.8234359196647887,1981,1986
4258,Philippines,Asia,56109844.0,14.151722833333332,-3.4459282534694946,1981,1986
4259,Poland,Europe,37436804.0,25.19040170431525,1.5284249767008395,1981,1986
4260,Portugal,Europe,10011029.0,41.616958333333336,1.2989021184475025,1981,1986
4261,Romania,Europe,22587322.0,33.2541435,0.6273073890023939,1981,1986
4262,Russia,Europe,144046480.0,22.355751319492043,0.6843734723806438,1981,1986
4263,Seychelles,Africa,68343.0,55.4165024925,,1981,1986
4264,South Africa,Africa,34877840.0,28.793223333333334,-2.53465901134295,1981,1986
4265,South Korea,Asia,41808708.0,17.19426,3.498964716043882,1981,1986
4266,South Korea,Asia,41808708.0,17.19426,3.498964716043882,1981,1986
4267,South Korea,Asia,41808708.0,17.19426,2.024639491249647,1981,1986
4268,Spain,Europe,38590808.0,26.259917666666666,1.93974169997166,1981,1986
4269,Sweden,Europe,8411798.0,54.25266462333334,2.1297892921731076,1981,1986
4270,Switzerland,Europe,6503525.0,31.93458,2.2491558294451286,1981,1986
4271,Taiwan,Asia,19761802.0,26.985727680158575,7.244256486455596,1981,1986
4272,Thailand,Asia,51542096.0,22.149306666666664,3.8912529550827424,1981,1986
4273,Turkey,Asia,50223888.0,18.482303618333333,3.618771165940977,1981,1986
4274,United Kingdom,Europe,56721912.0,54.38655833333333,3.1290909985727655,1981,1986
4275,United States,Americas,237512784.0,39.175331666666665,2.524620708011711,1981,1986
4276,Uruguay,Americas,3041205.0,27.57373816666667,-1.9073569482288821,1981,1986
4277,Venezuela,Americas,17860872.0,24.246733333333335,-2.5384126984126976,1981,1986
4278,Argentina,Americas,31216450.0,16.648928333333334,0.1437229437229437,1982,1987
4279,Australia,Oceania,16259251.0,42.34834194166667,2.6110047013755855,1982,1987
4280,Austria,Europe,7572379.0,56.53684833333333,1.9367304754201475,1982,1987
4281,Bangladesh,Asia,100490256.0,13.516859146666667,2.0943613348676626,1982,1987
4282,Belgium,Europe,9900226.0,68.70783999999999,1.4745784751419544,1982,1987
4283,Bolivia,Americas,6661432.0,29.936341666666667,-2.5471698113207553,1982,1987
4284,Botswana,Africa,1220365.0,35.611939369999995,7.28030303030303,1982,1987
4285,Brazil,Americas,142466272.0,15.018403455860591,2.148411756952684,1982,1987
4286,Burkina Faso,Africa,8434994.0,15.484217133333333,,1982,1987
4287,Canada,Americas,26436886.0,55.33069833333334,3.2563317561925986,1982,1987
4288,Chile,Americas,12712786.0,29.269198333333335,1.7589820359281427,1982,1987
4289,China,Asia,1096851840.0,26.3245,7.546992481203008,1982,1987
4290,Colombia,Americas,30603052.0,11.0,1.7856076440728597,1982,1987
4291,Comoros,Africa,396895.0,39.2756856775,,1982,1987
4292,Costa Rica,Americas,2924597.0,25.96880833333333,1.392386313138796,1982,1987
4293,Denmark,Europe,5121515.0,63.671398333333336,3.161204498730199,1982,1987
4294,Dominican Republic,Americas,6692727.0,11.458369,0.2665969681129132,1982,1987
4295,Equatorial Guinea,Africa,414778.0,46.450576684999994,0.36320568495854744,1982,1987
4296,Eswatini,Africa,758676.0,18.042497996666665,2.6489184692179712,1982,1987
4297,Ethiopia,Africa,42851960.0,18.050301464735444,2.2727272727272707,1982,1987
4298,Ethiopia,Africa,42851960.0,18.050301464735444,1.3043478260869579,1982,1987
4299,Ethiopia,Africa,45920000.0,18.050301464735444,1.3043478260869579,1982,1987
4300,Ethiopia,Africa,45920000.0,18.050301464735444,1.3043478260869579,1982,1987
4301,Finland,Europe,4932176.0,47.14080166666667,2.8136775994417285,1982,1987
4302,France,Europe,55641536.0,53.164530000000006,1.3565505804311773,1982,1987
4303,Germany,Europe,78090896.0,49.97376833333333,2.365504915102772,1982,1987
4304,Ghana,Africa,14310795.0,14.174051666666665,-0.6742925948223966,1982,1987
4305,Greece,Europe,10029145.0,40.30646,1.117784215360702,1982,1987
4306,Haiti,Americas,6508351.0,20.748616666666667,-1.86522911051213,1982,1987
4307,Honduras,Americas,4645740.0,20.806320833333334,-0.6892067620286091,1982,1987
4308,Hong Kong,Asia,5578536.0,14.586133333333335,7.43455497382199,1982,1987
4309,Iceland,Europe,246041.0,40.19774333333333,3.217804294069162,1982,1987
4310,India,Asia,815716160.0,24.116204999999997,2.8407643312101927,1982,1987
4311,Indonesia,Asia,172421392.0,20.244333333333334,2.917375042502548,1982,1987
4312,Iran,Asia,50541504.0,26.071993333333335,-2.5156847742922728,1982,1987
4313,Ireland,Europe,3513702.0,62.56704333333334,1.9870563971268052,1982,1987
4314,Israel,Asia,4412035.0,57.695100000000004,2.248416414210963,1982,1987
4315,Italy,Europe,56644528.0,57.117135,2.557401884202055,1982,1987
4316,Japan,Asia,122268888.0,36.00456166666667,3.087344028520498,1982,1987
4317,Jordan,Asia,3014701.0,43.84248880333333,,1982,1987
4318,Kenya,Africa,20882096.0,23.523289594999998,0.21428571428571352,1982,1987
4319,Lesotho,Africa,1698946.0,45.333732270000006,0.5710659898477166,1982,1987
4320,Madagascar,Africa,10890521.0,19.777122601666665,-2.3190442726633864,1982,1987
4321,Mexico,Americas,77553504.0,37.68856666666667,-1.9218749999999996,1982,1987
4322,Mongolia,Asia,2021507.0,50.331456984999996,3.902976846747519,1982,1987
4323,Mozambique,Africa,12964793.0,27.18698349,-3.131749460043196,1982,1987
4324,Netherlands,Europe,14675302.0,64.01912166666666,2.0237050043898153,1982,1987
4325,New Zealand,Oceania,3299449.0,42.91386166666666,1.3777455949794826,1982,1987
4326,Norway,Europe,4187034.0,50.019126666666665,3.986578849260596,1982,1987
4327,Pakistan,Asia,104251096.0,29.817421666666664,3.616383616383616,1982,1987
4328,Panama,Americas,2297235.0,49.10935833333334,0.5615260612573891,1982,1987
4329,Paraguay,Americas,3739057.0,13.045236833333334,-1.1892925430210322,1982,1987
4330,Peru,Americas,20671362.0,20.276360666666665,-0.25997045790251194,1982,1987
4331,Philippines,Asia,57415180.0,15.245958833333333,-3.322104172065301,1982,1987
4332,Poland,Europe,37654412.0,26.25962788271293,1.494839245462094,1982,1987
4333,Portugal,Europe,10020209.0,42.490703333333336,2.1866949537808766,1982,1987
4334,Romania,Europe,22653810.0,35.105486166666665,0.18939404152555905,1982,1987
4335,Russia,Europe,145312016.0,22.986354396153857,0.5380288579114678,1982,1987
4336,Seychelles,Africa,68925.0,55.955832111999996,,1982,1987
4337,South Africa,Africa,36119328.0,29.833225,-1.970686402554056,1982,1987
4338,South Korea,Asia,42405260.0,16.835303333333332,4.527688528115199,1982,1987
4339,South Korea,Asia,42405260.0,16.835303333333332,4.527688528115199,1982,1987
4340,South Korea,Asia,42405260.0,16.835303333333332,2.272953469099921,1982,1987
4341,Spain,Europe,38694532.0,28.865076166666668,3.170958182747392,1982,1987
4342,Sweden,Europe,8438000.0,53.833953913333325,2.511457378551789,1982,1987
4343,Switzerland,Europe,6544455.0,31.913361666666663,2.9741718921439775,1982,1987
4344,Taiwan,Asia,19995934.0,27.4509411236277,10.763187429854097,1982,1987
4345,Thailand,Asia,52479184.0,22.053066666666666,4.927999999999999,1982,1987
4346,Turkey,Asia,51250156.0,16.96849354,4.566682338191508,1982,1987
4347,United Kingdom,Europe,56826320.0,52.84431166666667,3.7636803874092006,1982,1987
4348,United States,Americas,239853168.0,39.750501666666665,3.7795275590551203,1982,1987
4349,Uruguay,Americas,3058793.0,27.697303333333334,1.5180622259344334,1982,1987
4350,Venezuela,Americas,18328660.0,23.495833333333334,-2.019062439214161,1982,1987
4351,Argentina,Americas,31690790.0,15.463782833333333,-0.9019108280254784,1983,1988
4352,Australia,Oceania,16525901.0,42.136164205,3.5291007622152692,1983,1988
4353,Austria,Europe,7583766.0,56.771563333333326,1.889818688981868,1983,1988
4354,Bangladesh,Asia,102688832.0,13.229052668333333,1.6386083052749711,1983,1988
4355,Belgium,Europe,9917989.0,67.84940666666667,2.4567639027350374,1983,1988
4356,Bolivia,Americas,6804076.0,29.824955,-1.1101813110181302,1983,1988
4357,Botswana,Africa,1261276.0,34.89047663666667,7.528089887640448,1983,1988
4358,Brazil,Americas,145253984.0,15.133838588730123,2.8515896154380105,1983,1988
4359,Burkina Faso,Africa,8663721.0,15.6344220125,,1983,1988
4360,Canada,Americas,26815068.0,55.192101666666666,3.6292682926829256,1983,1988
4361,Central African Republic,Africa,2657237.0,25.69960357,,1983,1988
4362,Chile,Americas,12918395.0,28.97435333333333,3.996347984870221,1983,1988
4363,China,Asia,1115889792.0,25.157066666666665,7.346205657835654,1983,1988
4364,Colombia,Americas,31256726.0,11.033333333333333,2.3651389932381672,1983,1988
4365,Comoros,Africa,408068.0,38.260114822000006,,1983,1988
4366,Costa Rica,Americas,3001463.0,27.077875000000002,1.5631024766424462,1983,1988
4367,Denmark,Europe,5126107.0,63.700918333333334,2.8282907662082524,1983,1988
4368,Dominican Republic,Americas,6834210.0,12.068742499999999,-0.4302176696542892,1983,1988
4369,Equatorial Guinea,Africa,431597.0,48.552281595000004,0.33938437253354437,1983,1988
4370,Eswatini,Africa,794440.0,17.954500378333332,4.182825484764541,1983,1988
4371,Ethiopia,Africa,44511536.0,18.852676547551848,1.0652173913043494,1983,1988
4372,Ethiopia,Africa,44511536.0,18.852676547551848,-0.22448979591836782,1983,1988
4373,Ethiopia,Africa,47580000.0,18.852676547551848,-0.22448979591836782,1983,1988
4374,Ethiopia,Africa,47580000.0,18.852676547551848,-0.22448979591836782,1983,1988
4375,Finland,Europe,4946563.0,47.83439333333334,3.372220196864748,1983,1988
4376,France,Europe,55911476.0,53.30010333333333,2.0271604938271626,1983,1988
4377,Germany,Europe,78477528.0,49.35412,2.556042031523642,1983,1988
4378,Ghana,Africa,14671683.0,14.721053833333334,2.1654337592468043,1983,1988
4379,Greece,Europe,10120189.0,42.25512833333334,2.0718935748655554,1983,1988
4380,Honduras,Americas,4778119.0,20.368859166666667,0.4207668815744814,1983,1988
4381,Hong Kong,Asia,5665618.0,13.793700000000001,7.973538684169723,1983,1988
4382,Iceland,Europe,249920.0,41.263614999999994,3.5187969924812013,1983,1988
4383,India,Asia,833729664.0,25.81788333333333,3.307276007215876,1983,1988
4384,Indonesia,Asia,175694640.0,20.307006666666666,3.380093520374081,1983,1988
4385,Iran,Asia,52111868.0,23.967311666666664,-5.2307259425998875,1983,1988
4386,Ireland,Europe,3498032.0,61.24299166666666,3.4197114349292956,1983,1988
4387,Israel,Asia,4535402.0,54.39115,1.936322287199479,1983,1988
4388,Italy,Europe,56670880.0,58.016996666666664,3.183883813539472,1983,1988
4389,Japan,Asia,122798304.0,35.67326833333333,4.023679017759263,1983,1988
4390,Jordan,Asia,3157180.0,45.6563814125,,1983,1988
4391,Kenya,Africa,21626126.0,23.703308008333334,1.4013521819299335,1983,1988
4392,Lesotho,Africa,1733736.0,46.487582665,2.242152466367715,1983,1988
4393,Madagascar,Africa,11206792.0,19.068177533333333,-2.222222222222223,1983,1988
4394,Mexico,Americas,78892016.0,38.36378333333334,-0.9589892294946156,1983,1988
4395,Mongolia,Asia,2073778.0,51.533173365,3.7420042643923246,1983,1988
4396,Mozambique,Africa,12956776.0,27.416261856666665,0.0826446280991755,1983,1988
4397,Netherlands,Europe,14762321.0,63.729261666666666,2.1554188685783604,1983,1988
4398,New Zealand,Oceania,3316005.0,42.300846666666665,0.9583630739947635,1983,1988
4399,Nicaragua,Americas,4033290.0,29.320793400000003,-5.1309523809523805,1983,1988
4400,Norway,Europe,4209655.0,51.125364999999995,3.0990210239126936,1983,1988
4401,Pakistan,Asia,107967840.0,30.740768333333335,3.5146846413095822,1983,1988
4402,Panama,Americas,2347826.0,48.486025000000005,-1.232952964096854,1983,1988
4403,Paraguay,Americas,3844442.0,12.503675666666666,0.5957446808510625,1983,1988
4404,Peru,Americas,21143804.0,19.3213135,0.9565369174376004,1983,1988
4405,Philippines,Asia,58755920.0,16.528566666666666,-2.512379463122232,1983,1988
4406,Poland,Europe,37812084.0,27.406222721780257,1.058877225011412,1983,1988
4407,Portugal,Europe,10023309.0,42.873558333333335,3.907888736890106,1983,1988
4408,Romania,Europe,22719092.0,36.542861333333335,0.2921756494116545,1983,1988
4409,Russia,Europe,146464384.0,23.61757177001733,0.48309178743961567,1983,1988
4410,Seychelles,Africa,69605.0,55.861904521666666,5.235899255054983,1983,1988
4411,South Africa,Africa,37393848.0,30.078194999999997,-0.7171193164479717,1983,1988
4412,South Korea,Asia,42988456.0,16.12445166666667,4.6816154437099256,1983,1988
4413,South Korea,Asia,42988456.0,16.12445166666667,4.6816154437099256,1983,1988
