,Country,Region,Population,Average Government Expenditure as % of GDP,Annualized percentage change in GDP per capita USD,start_year,end_year
3233,South Korea,Asia,31912022.0,16.141601833333333,8.539111514469266,1964,1969
3234,South Korea,Asia,31912022.0,16.141601833333333,8.539111514469266,1964,1969
3235,Spain,Europe,33480508.0,13.178674333333333,6.031495962514866,1964,1969
3236,Sweden,Europe,7983538.0,27.410888125,2.770410805957235,1964,1969
3237,Switzerland,Europe,6136805.0,9.147379833333334,3.050763038427262,1964,1969
3238,Thailand,Asia,34787584.0,15.756437833333335,5.547333364679652,1964,1969
3239,Turkey,Asia,34721988.0,19.400616666666668,4.324235996403281,1964,1969
3240,United Kingdom,Europe,55420524.0,40.221625,1.9777754667297254,1964,1969
3241,United States,Americas,197859328.0,31.509238333333332,3.511730836753979,1964,1969
3242,Uruguay,Americas,2773964.0,14.565083333333334,0.6373297435915415,1964,1969
3243,Venezuela,Americas,11011332.0,19.555682666666666,0.8913091493747194,1964,1969
3244,Argentina,Americas,23842804.0,13.576341833333332,2.7654546796735735,1965,1970
3245,Australia,Oceania,12595038.0,27.942833585,3.442702305133749,1965,1970
3246,Austria,Europe,7465310.0,40.532357,4.735740599385041,1965,1970
3247,Belgium,Europe,9629376.0,30.905586666666665,4.3920171394979945,1965,1970
3248,Bolivia,Americas,4585696.0,12.959923333333334,3.798846427997593,1965,1970
3249,Brazil,Americas,96369888.0,14.57717,5.084883221026115,1965,1970
3250,Canada,Americas,21434580.0,36.04528833333333,2.844205017064061,1965,1970
3251,Chile,Americas,9820483.0,19.87333333333333,2.599876021248626,1965,1970
3252,Colombia,Americas,20905256.0,8.950000000000001,2.84760439831353,1965,1970
3253,Costa Rica,Americas,1855704.0,15.545841000000001,3.728987685087959,1965,1970
3254,Denmark,Europe,4922968.0,22.76923933333333,2.980892844619265,1965,1970
3255,Dominican Republic,Americas,4475880.0,14.543416666666667,4.390409374583859,1965,1970
3256,Finland,Europe,4606621.0,23.876857666666666,4.541366666339686,1965,1970
3257,France,Europe,50523588.0,22.212235000000003,4.478785495897775,1965,1970
3258,Germany,Europe,78294592.0,31.787711,3.3650183684220236,1965,1970
3259,Ghana,Africa,8861897.0,12.403646,0.4464463275908548,1965,1970
3260,Greece,Europe,8544874.0,25.736348833333334,6.614803289188664,1965,1970
3261,Haiti,Americas,4680817.0,9.07555,-0.26589386341673293,1965,1970
3262,Honduras,Americas,2782756.0,12.696550333333334,0.6568289157754092,1965,1970
3263,Hong Kong,Asia,3955076.0,11.73625,4.524435368410584,1965,1970
3264,Iceland,Europe,204483.0,30.629999333333334,1.014660294775993,1965,1970
3265,India,Asia,557501312.0,14.120441666666666,2.4039812567845598,1965,1970
3266,Indonesia,Asia,115228392.0,10.936041666666668,3.731372575043812,1965,1970
3267,Ireland,Europe,2937647.0,42.64795,4.18140606965387,1965,1970
3268,Israel,Asia,2907314.0,38.35518666666667,5.252275003494344,1965,1970
3269,Italy,Europe,53324036.0,26.43320316666667,5.047445731878786,1965,1970
3270,Japan,Asia,105416840.0,20.716871333333334,10.358957029636073,1965,1970
3271,Mexico,Americas,50289304.0,13.449279833333334,3.6793578794078963,1965,1970
3272,Netherlands,Europe,13037686.0,32.234995,4.080129909598962,1965,1970
3273,New Zealand,Oceania,2824068.0,27.94592333333333,0.5633645429858669,1965,1970
3274,Nicaragua,Americas,2444776.0,11.829183333333333,0.5605017165172255,1965,1970
3275,Norway,Europe,3875550.0,37.226436666666665,2.90326705661903,1965,1970
3276,Pakistan,Asia,59290872.0,15.217281166666666,4.3005838665534535,1965,1970
3277,Panama,Americas,1516194.0,17.379420333333332,4.330155878108677,1965,1970
3278,Paraguay,Americas,2408789.0,13.52689475,,1965,1970
3279,Peru,Americas,13562372.0,17.695818666666668,1.4052263091440587,1965,1970
3280,Philippines,Asia,37435588.0,10.716358166666666,1.5566179802267932,1965,1970
3281,Poland,Europe,32482946.0,28.7507,3.177852541246473,1965,1970
3282,Portugal,Europe,8683627.0,15.0425325,6.5149938757786074,1965,1970
3283,Romania,Europe,19922620.0,29.251499999999997,3.637994704738179,1965,1970
3284,Russia,Europe,130093008.0,12.776200158782915,5.491791047615635,1965,1970
3285,South Africa,Africa,22368306.0,19.882563666666666,2.594114891551569,1965,1970
3286,South Korea,Asia,32601146.0,17.046288833333335,9.181220299809812,1965,1970
3287,South Korea,Asia,32601146.0,17.046288833333335,9.181220299809812,1965,1970
3288,South Korea,Asia,32601146.0,17.046288833333335,9.181220299809812,1965,1970
3289,Spain,Europe,33792624.0,13.113639999999998,5.095635813808785,1965,1970
3290,Sweden,Europe,8027701.0,28.479391376666666,3.291373067694381,1965,1970
3291,Switzerland,Europe,6181231.0,12.139209666666666,3.4646117827973555,1965,1970
3292,Thailand,Asia,35791728.0,16.543064,5.305617946985408,1965,1970
3293,Turkey,Asia,35540988.0,20.115813666666664,4.787683659616193,1965,1970
3294,United Kingdom,Europe,55650160.0,41.904895,1.998887336892352,1965,1970
3295,United States,Americas,200328336.0,32.078138333333335,2.2934804112123786,1965,1970
3296,Uruguay,Americas,2790270.0,14.7134,1.3804050010213453,1965,1970
3297,Venezuela,Americas,11355474.0,19.845673,1.2799775649298573,1965,1970
3298,Argentina,Americas,24223380.0,14.113246333333334,3.5619762662794763,1966,1971
3299,Australia,Oceania,12993837.0,27.952262655,3.7149995926656354,1966,1971
3300,Austria,Europe,7498548.0,40.83914016666667,4.68852026156632,1966,1971
3301,Belgium,Europe,9666396.0,34.49472,4.563656268339589,1966,1971
3302,Bolivia,Americas,4688273.0,12.700704833333333,3.111470469837352,1966,1971
3303,Brazil,Americas,98766288.0,14.285756666666666,6.040846885281748,1966,1971
3304,Canada,Americas,21888686.0,37.44184,2.792407268152708,1966,1971
3305,Chile,Americas,9984377.0,20.995,2.263842931288629,1966,1971
3306,Colombia,Americas,21405412.0,9.549999999999999,3.040112759696423,1966,1971
3307,Costa Rica,Americas,1905492.0,16.226831,3.6049875208370885,1966,1971
3308,Denmark,Europe,4951490.0,27.083150833333335,2.9946787091557736,1966,1971
3309,Dominican Republic,Americas,4599848.0,14.71205,3.9539540183971544,1966,1971
3310,Finland,Europe,4612433.0,23.804652333333333,4.532074463849178,1966,1971
3311,France,Europe,50970696.0,22.010216,4.41479145071213,1966,1971
3312,Germany,Europe,78511408.0,33.87033733333333,3.3650796197916,1966,1971
3313,Ghana,Africa,9108881.0,12.021154333333333,1.9519526951934818,1966,1971
3314,Greece,Europe,8576110.0,26.474390666666665,6.882199407260026,1966,1971
3315,Haiti,Americas,4766425.0,9.623583333333334,1.3228779148166891,1966,1971
3316,Honduras,Americas,2867507.0,13.5139245,0.33614203707141854,1966,1971
3317,Hong Kong,Asia,4028605.0,11.482283333333333,5.716514411561846,1966,1971
3318,Iceland,Europe,206184.0,31.396378166666665,1.976369907378528,1966,1971
3319,India,Asia,569999168.0,13.915615,2.340519800190144,1966,1971
3320,Indonesia,Asia,118347136.0,11.580608333333332,4.859284793131358,1966,1971
3321,Ireland,Europe,2969402.0,44.324778333333335,4.577898566296912,1966,1971
3322,Israel,Asia,3018592.0,40.659755615455644,7.071072075291407,1966,1971
3323,Italy,Europe,53636100.0,29.206478166666667,4.377273574931206,1966,1971
3324,Japan,Asia,106789360.0,20.983768333333334,9.066143549103245,1966,1971
3325,Mexico,Americas,51897680.0,13.722293333333333,3.0427291557346914,1966,1971
3326,Netherlands,Europe,13186716.0,36.030166666666666,4.392797757281697,1966,1971
3327,New Zealand,Oceania,2868891.0,28.489904999999997,0.37376229994745547,1966,1971
3328,Nicaragua,Americas,2525485.0,12.522683333333333,0.8646950857978508,1966,1971
3329,Norway,Europe,3902912.0,38.56002,3.202437091347754,1966,1971
3330,Pakistan,Asia,60878784.0,17.171543333333332,2.7779438200555617,1966,1971
3331,Panama,Americas,1559084.0,17.802679833333332,4.784176884158042,1966,1971
3332,Paraguay,Americas,2463782.0,13.362416000000001,,1966,1971
3333,Peru,Americas,13911970.0,17.246478166666666,0.6667693259937213,1966,1971
3334,Philippines,Asia,38421740.0,11.027442666666667,1.8004538314262408,1966,1971
3335,Poland,Europe,32710744.0,27.480033333333335,3.35423013051237,1966,1971
3336,Portugal,Europe,8700518.0,15.357951666666667,7.113015174756865,1966,1971
3337,Romania,Europe,20145242.0,29.518150000000002,4.035672107202526,1966,1971
3338,Russia,Europe,130719656.0,13.29552805462778,4.941252847275712,1966,1971
3339,South Africa,Africa,23031448.0,20.246844666666664,2.724872651923871,1966,1971
3340,South Korea,Asia,33288372.0,17.964101,8.999785933157401,1966,1971
3341,South Korea,Asia,33288372.0,17.964101,8.999785933157401,1966,1971
3342,South Korea,Asia,33288372.0,17.964101,8.999785933157401,1966,1971
3343,Spain,Europe,34133624.0,13.093141833333334,4.659016565570595,1966,1971
3344,Sweden,Europe,8073823.0,29.424323886666667,3.1134451144134045,1966,1971
3345,Switzerland,Europe,6213706.0,15.158851166666665,3.8989865173845617,1966,1971
3346,Thailand,Asia,36807996.0,17.323161,4.085789271142248,1966,1971
3347,Turkey,Asia,36359956.0,21.1747925,4.278016728180978,1966,1971
3348,United Kingdom,Europe,55875904.0,43.13921333333334,2.050371282294128,1966,1971
3349,United States,Americas,202907920.0,32.75557666666666,1.6033952532838347,1966,1971
3350,Uruguay,Americas,2805497.0,15.465016666666665,0.6163003605238693,1966,1971
3351,Venezuela,Americas,11705678.0,20.025642333333334,1.3968596354064777,1966,1971
3352,Argentina,Americas,24612798.0,14.582679833333332,3.5948298160854097,1967,1972
3353,Australia,Oceania,13300319.0,28.17791995,2.9367072881836487,1967,1972
3354,Austria,Europe,7542083.0,41.080897,5.358569160145055,1967,1972
3355,Belgium,Europe,9700295.0,37.996829999999996,4.862752907222467,1967,1972
3356,Bolivia,Americas,4793809.0,12.603686666666666,2.868679620667547,1967,1972
3357,Brazil,Americas,101194392.0,13.993155000000002,7.625146505993796,1967,1972
3358,Canada,Americas,22222228.0,38.73025333333333,3.3662440396347026,1967,1972
3359,Chile,Americas,10145762.0,23.403333333333336,1.437941661617037,1967,1972
3360,Colombia,Americas,21898060.0,9.950000000000001,3.800828555891256,1967,1972
3361,Costa Rica,Americas,1955556.0,16.759636,4.2216634641225825,1967,1972
3362,Denmark,Europe,4981082.0,30.726631,3.4305726698027117,1967,1972
3363,Dominican Republic,Americas,4724807.0,14.523516666666666,5.778271483770725,1967,1972
3364,Finland,Europe,4639834.0,23.30616516666667,5.625543819442069,1967,1972
3365,France,Europe,51410364.0,21.721427666666667,4.360819858191345,1967,1972
3366,Germany,Europe,78643560.0,36.106955666666664,4.087457430455577,1967,1972
3367,Ghana,Africa,9365950.0,12.462249499999999,0.9291515632281255,1967,1972
3368,Greece,Europe,8616664.0,27.189354499999997,8.36827833873195,1967,1972
3369,Haiti,Americas,4853118.0,10.28735,1.9844388634117305,1967,1972
3370,Honduras,Americas,2956027.0,13.767242833333334,0.3133823619857701,1967,1972
3371,Hong Kong,Asia,4128332.0,11.652116666666666,7.303126168909313,1967,1972
3372,Iceland,Europe,209199.0,32.30035083333333,3.471293637005557,1967,1972
3373,India,Asia,582837952.0,13.874600000000001,0.659971354484612,1967,1972
3374,Indonesia,Asia,121504136.0,12.686549833333332,7.567408219914551,1967,1972
3375,Ireland,Europe,3013995.0,45.10509666666667,4.4799830264458995,1967,1972
3376,Israel,Asia,3120955.0,43.15468065419622,8.78188358007279,1967,1972
3377,Italy,Europe,53995428.0,32.24881966666667,3.5384340764534894,1967,1972
3378,Japan,Asia,108220400.0,21.41451216666667,8.459858034185807,1967,1972
3379,Mexico,Americas,53543432.0,13.76612,3.423451118929366,1967,1972
3380,Netherlands,Europe,13324182.0,39.685431666666666,4.025823915233828,1967,1972
3381,New Zealand,Oceania,2920886.0,28.708411666666667,2.097278595453278,1967,1972
3382,Nicaragua,Americas,2603188.0,13.006783333333333,0.1903848021870269,1967,1972
3383,Norway,Europe,3933047.0,40.078493333333334,2.9960995943093094,1967,1972
3384,Pakistan,Asia,62509568.0,17.518655833333334,2.1686091264514706,1967,1972
3385,Panama,Americas,1602657.0,18.203732333333335,4.0908879354329075,1967,1972
3386,Paraguay,Americas,2521512.0,13.2671365,2.427798917859203,1967,1972
3387,Peru,Americas,14292440.0,16.854823833333334,0.5089568966460067,1967,1972
3388,Philippines,Asia,39412484.0,11.641937,1.8597438994113924,1967,1972
3389,Poland,Europe,32979398.0,26.21173333333333,4.075932676604133,1967,1972
3390,Portugal,Europe,8833265.0,16.728795,7.23727238935119,1967,1972
3391,Romania,Europe,20382178.0,29.946516666666668,4.363674599082601,1967,1972
3392,Russia,Europe,131456440.0,13.829953129798968,4.259407730601228,1967,1972
3393,South Africa,Africa,23698512.0,21.113597333333335,1.7933493693532698,1967,1972
3394,South Korea,Asia,33976860.0,18.387046666666667,8.703857426435224,1967,1972
3395,South Korea,Asia,33976860.0,18.387046666666667,8.703857426435224,1967,1972
3396,South Korea,Asia,33976860.0,18.387046666666667,8.703857426435224,1967,1972
3397,Spain,Europe,34515176.0,13.220382,5.620455917644773,1967,1972
3398,Sweden,Europe,8117718.0,30.388988678333334,2.9937408576860447,1967,1972
3399,Switzerland,Europe,6261160.0,18.145281666666666,4.0993660162565115,1967,1972
3400,Thailand,Asia,37834384.0,18.086712000000002,3.2959300497136024,1967,1972
3401,Turkey,Asia,37188036.0,21.754634166666666,4.639428218108677,1967,1972
3402,United Kingdom,Europe,56057324.0,44.34679,2.362879353923586,1967,1972
3403,United States,Americas,205238384.0,33.236378333333334,2.156917429251215,1967,1972
3404,Uruguay,Americas,2821096.0,17.3225345,0.9087271013636267,1967,1972
3405,Venezuela,Americas,12061627.0,20.416397333333332,1.2123508258060411,1967,1972
3406,Argentina,Americas,25020592.0,15.134967333333334,3.8928073743383917,1968,1973
3407,Australia,Oceania,13513318.0,28.198474118333333,2.9265962191633577,1968,1973
3408,Austria,Europe,7584024.0,41.227894,5.4385508413187456,1968,1973
3409,Belgium,Europe,9727987.0,41.428245000000004,5.265368975580564,1968,1973
3410,Bolivia,Americas,4902250.0,12.992126666666666,2.5410448007667785,1968,1973
3411,Brazil,Americas,103666904.0,13.667011666666667,8.486421757750584,1968,1973
3412,Canada,Americas,22502026.0,39.382445,3.8095357589022605,1968,1973
3413,Chile,Americas,10307850.0,25.34,-0.3551776820278518,1968,1973
3414,Colombia,Americas,22396324.0,10.183333333333334,4.0131072540098955,1968,1973
3415,Costa Rica,Americas,2006254.0,17.391892666666667,4.312121807783331,1968,1973
3416,Denmark,Europe,5008581.0,33.754544333333335,3.3320163765934385,1968,1973
3417,Dominican Republic,Americas,4851190.0,14.309933333333333,8.251434999481354,1968,1973
3418,Finland,Europe,4666168.0,22.95804133333333,6.4938313676517145,1968,1973
3419,France,Europe,51814076.0,21.389251833333333,4.548360259690676,1968,1973
3420,Germany,Europe,78667472.0,38.32429066666666,3.9396554333918754,1968,1973
3421,Ghana,Africa,9637207.0,12.114889,1.1716500003232433,1968,1973
3422,Greece,Europe,8666390.0,27.18854233333333,7.7686422081809425,1968,1973
3423,Haiti,Americas,4940713.0,10.600431666666667,2.1322740357314407,1968,1973
3424,Honduras,Americas,3046721.0,13.778953166666668,0.6492490702804776,1968,1973
3425,Hong Kong,Asia,4234756.0,11.835216666666668,8.770286929857885,1968,1973
3426,Iceland,Europe,212377.0,32.704884666666665,6.014966293402657,1968,1973
3427,India,Asia,596107456.0,13.714348333333334,1.0624540090581336,1968,1973
3428,Indonesia,Asia,124709056.0,13.706875166666668,8.492896856557874,1968,1973
3429,Ireland,Europe,3062017.0,45.285851666666666,3.5432640748374267,1968,1973
3430,Israel,Asia,3214277.0,45.44725712556118,6.521249679831209,1968,1973
3431,Italy,Europe,54379588.0,35.32107,3.15315162501002,1968,1973
3432,Japan,Asia,109679472.0,22.021601500000003,7.450073025950443,1968,1973
3433,Mexico,Americas,55228200.0,13.926218333333333,3.385401368667762,1968,1973
3434,Netherlands,Europe,13447575.0,43.322053333333336,3.7266662803111528,1968,1973
3435,New Zealand,Oceania,2980643.0,28.84211,3.333754234271824,1968,1973
3436,Nicaragua,Americas,2682751.0,13.032233333333332,0.9677361592389522,1968,1973
3437,Norway,Europe,3960705.0,41.36632,3.464100446227003,1968,1973
3438,Pakistan,Asia,64285632.0,17.77605,2.2478577813356493,1968,1973
3439,Panama,Americas,1646584.0,18.2794655,3.7740420183312695,1968,1973
3440,Paraguay,Americas,2583164.0,13.10551,3.13867168144939,1968,1973
3441,Peru,Americas,14674787.0,17.2098105,1.7713322047147928,1968,1973
3442,Philippines,Asia,40406232.0,12.280381,2.6663550901487643,1968,1973
3443,Poland,Europe,33270012.0,25.353849999999998,4.346049481940906,1968,1973
3444,Portugal,Europe,8957960.0,18.617632833333335,7.706419256326513,1968,1973
3445,Romania,Europe,20628254.0,30.281816666666668,4.88410551821592,1968,1973
3446,Russia,Europe,132191632.0,14.37974688368243,4.570434405693868,1968,1973
3447,South Africa,Africa,24382514.0,21.565956666666665,1.8002750984540627,1968,1973
3448,South Korea,Asia,34659716.0,17.967345666666667,9.137281738336345,1968,1973
3449,South Korea,Asia,34659716.0,17.967345666666667,9.137281738336345,1968,1973
3450,South Korea,Asia,34659716.0,17.967345666666667,9.137281738336345,1968,1973
3451,Spain,Europe,34898152.0,12.803236166666666,6.224655071754781,1968,1973
3452,Sweden,Europe,8156938.0,31.007738071666665,3.1403030659283404,1968,1973
3453,Switzerland,Europe,6307365.0,21.323101666666666,3.9783808266649956,1968,1973
3454,Thailand,Asia,38873064.0,18.268569333333332,3.7234537456682038,1968,1973
3455,Turkey,Asia,38028236.0,22.126446833333333,4.144581262805902,1968,1973
3456,United Kingdom,Europe,56166632.0,45.037958333333336,2.9272518983334717,1968,1973
3457,United States,Americas,207314768.0,33.25644666666667,2.3448937047536145,1968,1973
3458,Uruguay,Americas,2836824.0,18.737227999999998,1.4068812649784768,1968,1973
3459,Venezuela,Americas,12424811.0,20.468977166666665,1.3670667699461791,1968,1973
3460,Argentina,Americas,25449752.0,16.298225,3.440456719099494,1969,1974
3461,Australia,Oceania,13713392.0,29.161492288333335,2.3505158366262435,1969,1974
3462,Austria,Europe,7597028.0,41.42250833333333,5.007597786056239,1969,1974
3463,Belgium,Europe,9749063.0,44.595483333333334,4.76407837716557,1969,1974
3464,Bolivia,Americas,5013765.0,13.115483333333332,2.665541870650334,1969,1974
3465,Brazil,Americas,106167376.0,13.028308333333333,8.267218497684237,1969,1974
3466,Canada,Americas,22812430.0,40.07588666666667,3.583587610596628,1969,1974
3467,Chile,Americas,10472748.0,27.64439333333333,-0.8194773510683984,1969,1974
3468,Colombia,Americas,22897878.0,10.200000000000001,3.9826914136487757,1969,1974
3469,Costa Rica,Americas,2058249.0,18.18366,4.110116102757222,1969,1974
3470,Denmark,Europe,5033574.0,37.115912333333334,1.875824883494781,1969,1974
3471,Dominican Republic,Americas,4978588.0,14.1668,7.305843502530918,1969,1974
3472,Finland,Europe,4690582.0,22.461659666666666,5.056146713611809,1969,1974
3473,France,Europe,52163552.0,20.871351666666666,3.7929034558887853,1969,1974
3474,Germany,Europe,78620536.0,41.190115666666664,2.932124961114413,1969,1974
3475,Ghana,Africa,9918984.0,11.762228333333333,1.887608108134775,1969,1974
3476,Greece,Europe,8729703.0,27.079388833333336,4.974380264673384,1969,1974
3477,Haiti,Americas,5030663.0,10.427105,2.6695888193811523,1969,1974
3478,Honduras,Americas,3136544.0,13.850399833333334,3.1433257161354256,1969,1974
3479,Hong Kong,Asia,4342778.0,12.229533333333334,6.5485596397289125,1969,1974
3480,Iceland,Europe,215291.0,33.32641316666667,6.541630515597574,1969,1974
3481,India,Asia,609721920.0,13.480033333333333,-0.04458316529738493,1969,1974
3482,Indonesia,Asia,127945192.0,15.161897166666668,6.999671328445656,1969,1974
3483,Ireland,Europe,3110101.0,46.04645,2.95067834424787,1969,1974
3484,Israel,Asia,3303723.0,47.47270746821991,5.3570845796754085,1969,1974
3485,Italy,Europe,54750684.0,35.84851833333334,2.9187484222979343,1969,1974
3486,Japan,Asia,111100024.0,22.976453000000003,4.662824810256505,1969,1974
3487,Mexico,Americas,56945880.0,14.37294,3.3095457052041866,1969,1974
3488,Netherlands,Europe,13560532.0,47.06585833333333,3.3228848260526966,1969,1974
3489,New Zealand,Oceania,3042806.0,28.92677,2.2717795084580272,1969,1974
3490,Nicaragua,Americas,2769211.0,13.775583333333332,2.1009098565524464,1969,1974
3491,Norway,Europe,3985381.0,42.41813833333333,3.445263991820302,1969,1974
3492,Pakistan,Asia,66149172.0,18.274166666666666,1.6723889787141566,1969,1974
3493,Panama,Americas,1690680.0,18.732487833333334,2.7360044411594675,1969,1974
3494,Paraguay,Americas,2648085.0,12.422371333333333,3.984574985723377,1969,1974
3495,Peru,Americas,15057182.0,17.2946455,2.304674064249146,1969,1974
3496,Philippines,Asia,41388328.0,12.205792166666667,2.4902694592441543,1969,1974
3497,Poland,Europe,33578680.0,25.569533333333336,5.721057138556929,1969,1974
3498,Portugal,Europe,9079609.0,20.518599333333334,7.162881915728714,1969,1974
3499,Romania,Europe,20889666.0,31.25576666666667,5.190469865460012,1969,1974
3500,Russia,Europe,132970440.0,14.944644707435039,4.753273746791553,1969,1974
3501,South Africa,Africa,25077016.0,21.551621666666666,1.7292908996815903,1969,1974
3502,South Korea,Asia,35319340.0,17.5451655,8.270689613140213,1969,1974
3503,South Korea,Asia,35319340.0,17.5451655,8.270689613140213,1969,1974
3504,South Korea,Asia,35319340.0,17.5451655,8.270689613140213,1969,1974
3505,Spain,Europe,35329900.0,12.5470355,5.890225885759848,1969,1974
3506,Sweden,Europe,8193157.0,31.347568538333334,2.8669953190889164,1969,1974
3507,Switzerland,Europe,6341220.0,24.654687166666665,2.886286508652103,1969,1974
3508,Thailand,Asia,39900960.0,17.883555333333334,3.146843440685587,1969,1974
3509,Turkey,Asia,38863424.0,22.20073616666667,4.639322742841712,1969,1974
3510,United Kingdom,Europe,56233776.0,46.465893333333334,2.362515191459047,1969,1974
3511,United States,Americas,209277968.0,33.448325000000004,1.6716274715492752,1969,1974
3512,Uruguay,Americas,2853594.0,20.399856,1.1020552962989205,1969,1974
3513,Venezuela,Americas,12796220.0,23.051606000000003,1.6990379618117224,1969,1974
3514,Argentina,Americas,25875562.0,16.730236666666666,2.151320926244038,1970,1975
3515,Australia,Oceania,13886865.0,30.563003245,1.837705195788697,1970,1975
3516,Austria,Europe,7576929.0,42.3549955,3.624125573084802,1970,1975
3517,Belgium,Europe,9763432.0,48.755615000000006,3.23326369068182,1970,1975
3518,Bolivia,Americas,5127783.0,13.537396833333332,2.940912714315025,1970,1975
3519,Brazil,Americas,108700512.0,13.109616666666668,7.265886883589157,1970,1975
3520,Canada,Americas,23136250.0,41.347881666666666,3.506450171007214,1970,1975
3521,Chile,Americas,10639534.0,30.723696666666665,-3.85955532370319,1970,1975
3522,Colombia,Americas,23403732.0,10.299999999999999,3.1954741664966146,1970,1975
3523,Costa Rica,Americas,2111855.0,18.882681666666667,3.2067510161810864,1970,1975
3524,Denmark,Europe,5058203.0,40.586109,1.4330396539359747,1970,1975
3525,Dominican Republic,Americas,5106460.0,13.875399999999999,6.2250486118819115,1970,1975
3526,Finland,Europe,4711384.0,25.172991166666666,3.620486747092011,1970,1975
3527,France,Europe,52450032.0,20.973526333333336,2.5756825867847555,1970,1975
3528,Germany,Europe,78513512.0,44.61739566666666,2.125667002422582,1970,1975
3529,Ghana,Africa,10209847.0,12.1011085,-2.618131203217522,1970,1975
3530,Greece,Europe,8805416.0,26.983193666666665,4.452181668162636,1970,1975
3531,Haiti,Americas,5124563.0,10.875838333333334,1.951673505153817,1970,1975
3532,Honduras,Americas,3231637.0,13.603293666666666,2.941784506033418,1970,1975
3533,Hong Kong,Asia,4451227.0,12.63935,4.370617861261872,1970,1975
3534,Iceland,Europe,218080.0,34.532047999999996,5.008591122936523,1970,1975
3535,India,Asia,623524224.0,13.669348333333334,0.6560745434137649,1970,1975
3536,Indonesia,Asia,131213216.0,16.4920205,4.860075011230625,1970,1975
3537,Ireland,Europe,3157921.0,47.095728333333334,3.3699788841083933,1970,1975
3538,Israel,Asia,3388093.0,50.43577080155324,4.6089390418831755,1970,1975
3539,Italy,Europe,55093992.0,37.28789,2.0221504985903582,1970,1975
3540,Japan,Asia,112411640.0,24.519014,3.1508142271030604,1970,1975
3541,Mexico,Americas,58691880.0,14.852863333333334,3.111730971276705,1970,1975
3542,Netherlands,Europe,13663970.0,48.538421666666665,2.248367375470739,1970,1975
3543,New Zealand,Oceania,3095434.0,29.495895,2.222510004087308,1970,1975
3544,Nicaragua,Americas,2857464.0,14.842483333333334,2.351488630947518,1970,1975
3545,Norway,Europe,4007471.0,43.33562166666667,4.1219061741238905,1970,1975
3546,Pakistan,Asia,68127000.0,19.292196666666666,0.5476921738541751,1970,1975
3547,Panama,Americas,1734882.0,18.055398333333333,1.9421789248165178,1970,1975
3548,Paraguay,Americas,2714669.0,11.810891333333332,4.162617859948248,1970,1975
3549,Peru,Americas,15441500.0,18.146368833333334,2.339513358805756,1970,1975
3550,Philippines,Asia,42394428.0,12.891957333333332,2.8804234077273394,1970,1975
3551,Poland,Europe,33899768.0,26.880716666666668,5.576462080216316,1970,1975
3552,Portugal,Europe,9202708.0,23.37129283333333,3.5531362910642406,1970,1975
3553,Romania,Europe,21167270.0,32.6771,5.684596059573965,1970,1975
3554,Russia,Europe,133841848.0,15.524402682720343,3.869009818888669,1970,1975
3555,South Africa,Africa,25777966.0,21.96189166666667,1.0924923071686798,1970,1975
3556,South Korea,Asia,35930700.0,17.36331966666667,7.955680916252872,1970,1975
3557,South Korea,Asia,35930700.0,17.36331966666667,7.955680916252872,1970,1975
3558,South Korea,Asia,35930700.0,17.36331966666667,7.955680916252872,1970,1975
3559,Spain,Europe,35760432.0,12.328005666666668,5.826472973189167,1970,1975
3560,Sweden,Europe,8224408.0,31.726561215,2.2073486214069016,1970,1975
3561,Switzerland,Europe,6338272.0,28.25609833333333,0.8286091293640663,1970,1975
3562,Thailand,Asia,40908472.0,17.650498333333335,2.9536253011106295,1970,1975
3563,Turkey,Asia,39673588.0,22.537557666666668,5.393293025479573,1970,1975
3564,United Kingdom,Europe,56266852.0,48.26667833333334,1.9307497863413348,1970,1975
3565,United States,Americas,211274544.0,34.114395,1.6149109686115493,1970,1975
3566,Uruguay,Americas,2871956.0,21.86274933333333,1.2936171210087277,1970,1975
3567,Venezuela,Americas,13176391.0,25.210438,1.3942840550612567,1970,1975
3568,Argentina,Americas,26290258.0,16.582201666666666,1.1289321749983428,1971,1976
3569,Australia,Oceania,14038078.0,31.965892323333332,1.9849584972764456,1971,1976
3570,Austria,Europe,7563509.0,43.88898983333333,3.6468775064527392,1971,1976
3571,Belgium,Europe,9773540.0,50.145845,3.647213740926003,1971,1976
3572,Bolivia,Americas,5244361.0,14.810957166666668,3.730453147160384,1971,1976
3573,Brazil,Americas,111286504.0,13.060041666666669,7.098763394084373,1971,1976
3574,Canada,Americas,23442118.0,42.11839,3.4754164874866156,1971,1976
3575,Chile,Americas,10804876.0,32.643346666666666,-4.778190212483635,1971,1976
3576,Colombia,Americas,23913004.0,9.983333333333333,3.0562588764942555,1971,1976
3577,Costa Rica,Americas,2167549.0,19.690968333333334,2.9875562068033767,1971,1976
3578,Denmark,Europe,5078773.0,44.182449999999996,2.264052690304408,1971,1976
3579,Dominican Republic,Americas,5235324.0,13.741116666666665,5.523868723250236,1971,1976
3580,Finland,Europe,4725523.0,28.159673166666668,3.0682929509572077,1971,1976
3581,France,Europe,52685272.0,21.191731333333333,2.5985398588437736,1971,1976
3582,Germany,Europe,78364216.0,46.398051333333335,2.7458418834954923,1971,1976
3583,Ghana,Africa,10509008.0,12.221907666666667,-4.60331547251247,1971,1976
