,Country,Region,Population,Average Government Expenditure as % of GDP,Annualized percentage change in GDP per capita USD,start_year,end_year
4135,United States,Americas,232766288.0,37.49063666666667,1.1830701534727872,1979,1984
4136,Uruguay,Americas,3008263.0,25.722964166666667,-3.154974844870162,1979,1984
4137,Venezuela,Americas,16953240.0,24.919818333333335,-4.856711780523604,1979,1984
4138,Argentina,Americas,30287120.0,17.591723333333334,-4.460053056104996,1980,1985
4139,Australia,Oceania,15785685.0,40.556713988333335,1.5890416467253088,1980,1985
4140,Australia,Oceania,15785685.0,40.556713988333335,1.5890416467253088,1980,1985
4141,Austria,Europe,7562114.0,54.943605,1.1468621651781197,1980,1985
4142,Bangladesh,Asia,95959104.0,13.959651071666668,1.11759598354646,1980,1985
4143,Belgium,Europe,9880540.0,68.20180666666667,-0.25135088553903673,1980,1985
4144,Bolivia,Americas,6385634.0,27.858461666666667,-5.624503015804006,1980,1985
4145,Botswana,Africa,1138713.0,35.44583861333333,,1980,1985
4146,Brazil,Americas,136783184.0,14.430011666666667,-1.2246513291436223,1980,1985
4147,Burkina Faso,Africa,7979187.0,12.33006353,,1980,1985
4148,Canada,Americas,25843920.0,52.8864,1.2242016458114735,1980,1985
4149,Chile,Americas,12326395.0,29.086906833333334,-3.594761879351327,1980,1985
4150,China,Asia,1060240000.0,27.219575,,1980,1985
4151,China,Asia,1060240000.0,27.219575,,1980,1985
4152,Colombia,Americas,29326256.0,10.85,-0.16132780602166052,1980,1985
4153,Comoros,Africa,375661.0,40.995292295,,1980,1985
4154,Costa Rica,Americas,2771467.0,24.426761666666664,-2.141230629654267,1980,1985
4155,Denmark,Europe,5119453.0,62.86839,1.9145510552893485,1980,1985
4156,Dominican Republic,Americas,6417803.0,11.667563666666666,-1.7399830847433462,1980,1985
4157,Equatorial Guinea,Africa,378386.0,54.53361474166667,0.3722658631970299,1980,1985
4158,Eswatini,Africa,702409.0,14.826465200500001,-1.3024963482364593,1980,1985
4159,Ethiopia,Africa,40285960.0,16.387837241612186,-4.145199669851762,1980,1985
4160,Ethiopia,Africa,40285960.0,16.387837241612186,-4.145199669851762,1980,1985
4161,Ethiopia,Africa,43490000.0,16.387837241612186,-4.145199669851762,1980,1985
4162,Ethiopia,Africa,43490000.0,16.387837241612186,-4.145199669851762,1980,1985
4163,Finland,Europe,4902179.0,44.6220595,2.217564295104557,1980,1985
4164,France,Europe,55108104.0,51.56231333333333,0.8100911458835292,1980,1985
4165,Germany,Europe,77638808.0,50.756638333333335,1.2222365238265143,1980,1985
4166,Ghana,Africa,13651444.0,13.694935000000001,-3.3994380038131045,1980,1985
4167,Greece,Europe,9840144.0,36.43933833333333,0.2559511927581637,1980,1985
4168,Haiti,Americas,6245542.0,18.593933333333336,-3.0571623578979468,1980,1985
4169,Honduras,Americas,4387696.0,19.852607000000003,-2.409575173331613,1980,1985
4170,Hong Kong,Asia,5411686.0,14.888818333333333,4.095150467911135,1980,1985
4171,Iceland,Europe,241589.0,38.857753333333335,1.0139475095005013,1980,1985
4172,India,Asia,780242112.0,21.490756666666666,2.712170218830634,1980,1985
4173,Indonesia,Asia,165791696.0,20.977507166666665,0.8424224211503795,1980,1985
4174,Iran,Asia,47266160.0,32.34869,2.144784955363699,1980,1985
4175,Ireland,Europe,3505781.0,62.14469499999999,1.1068477227660134,1980,1985
4176,Israel,Asia,4182689.0,62.52821666666667,0.13018539542364316,1980,1985
4177,Italy,Europe,56636468.0,53.45076666666666,0.8794845145692731,1980,1985
4178,Japan,Asia,121119024.0,36.27049,2.2408206163459177,1980,1985
4179,Jordan,Asia,2751501.0,46.71166142,,1980,1985
4180,Kenya,Africa,19452160.0,23.3012169275,,1980,1985
4181,Lesotho,Africa,1616700.0,41.990595492500006,,1980,1985
4182,Madagascar,Africa,10297741.0,24.329103840000002,-5.963742928211657,1980,1985
4183,Mexico,Americas,74872008.0,30.54998,-0.30901817474827675,1980,1985
4184,Mongolia,Asia,1919755.0,47.985277134,,1980,1985
4185,Mozambique,Africa,12680070.0,25.414275228333334,-5.497592414830576,1980,1985
4186,Netherlands,Europe,14515705.0,62.73977166666666,0.2738018129314401,1980,1985
4187,New Zealand,Oceania,3268360.0,43.62958833333334,1.7883078496107263,1980,1985
4188,Nicaragua,Americas,3763036.0,35.77596666666667,-3.443452432417915,1980,1985
4189,Norway,Europe,4152640.0,48.64839166666667,2.9533669535586116,1980,1985
