,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
3469,1972,582837952.0,India,1329.0,14.77997,Asia,Southern Asia
3470,1973,596107456.0,India,1360.0,14.14226,Asia,Southern Asia
3471,1974,609721920.0,India,1344.0,12.51698,Asia,Southern Asia
3472,1975,623524224.0,India,1430.0,13.93713,Asia,Southern Asia
3473,1976,637451456.0,India,1417.0,15.84745,Asia,Southern Asia
3474,1977,651685632.0,India,1494.0,15.44152,Asia,Southern Asia
3475,1978,666267776.0,India,1540.0,16.60555,Asia,Southern Asia
3476,1979,681248384.0,India,1427.0,17.28561,Asia,Southern Asia
3477,1980,696828352.0,India,1495.0,19.85257,Asia,Southern Asia
3478,1981,712869312.0,India,1557.0,19.07954,Asia,Southern Asia
3479,1982,729169472.0,India,1570.0,20.58138,Asia,Southern Asia
3480,1983,745826560.0,India,1663.0,20.86303,Asia,Southern Asia
3481,1984,762895168.0,India,1690.0,23.24792,Asia,Southern Asia
3482,1985,780242112.0,India,1720.0,25.3201,Asia,Southern Asia
3483,1986,797878976.0,India,1755.0,27.48056,Asia,Southern Asia
3484,1987,815716160.0,India,1793.0,27.20424,Asia,Southern Asia
3485,1988,833729664.0,India,1938.0,30.79145,Asia,Southern Asia
3486,1989,852012672.0,India,2024.0,30.99587,Asia,Southern Asia
3487,1990,870452160.0,India,2087.0,31.44907,Asia,Southern Asia
3488,1991,888941760.0,India,2062.3103,30.96191,Asia,Southern Asia
3489,1992,907574080.0,India,2115.2573,30.274,Asia,Southern Asia
3490,1993,926351296.0,India,2176.4277,29.89417,Asia,Southern Asia
3491,1994,945261952.0,India,2254.899,30.07141,Asia,Southern Asia
3492,1995,964279104.0,India,2355.9631,29.15056,Asia,Southern Asia
3493,1996,983281216.0,India,2475.568,29.32817,Asia,Southern Asia
3494,1997,1002335232.0,India,2514.0217,29.23329,Asia,Southern Asia
3495,1998,1021434560.0,India,2611.7815,29.9329,Asia,Southern Asia
3496,1999,1040500032.0,India,2707.7407,31.52103,Asia,Southern Asia
3497,2000,1059633664.0,India,2753.0854,32.6199,Asia,Southern Asia
3498,2001,1078970880.0,India,2837.8555,33.38921,Asia,Southern Asia
3499,2002,1098313088.0,India,2870.9236,33.94392,Asia,Southern Asia
3500,2003,1117415168.0,India,3035.9226,33.98156,Asia,Southern Asia
3501,2004,1136264576.0,India,3212.511,32.51294,Asia,Southern Asia
3502,2005,1154638720.0,India,3396.6487,31.41771,Asia,Southern Asia
3503,2006,1172373760.0,India,3629.4111,31.11237,Asia,Southern Asia
3504,2007,1189691776.0,India,3870.699,31.25603,Asia,Southern Asia
3505,2008,1206734848.0,India,4030.6543,32.58567,Asia,Southern Asia
3506,2009,1223640192.0,India,4270.708,34.11551,Asia,Southern Asia
3507,2010,1240613632.0,India,4525.7456,31.8943,Asia,Southern Asia
3508,2011,1257621248.0,India,4768.0,31.68571,Asia,Southern Asia
3509,2012,1274487168.0,India,4982.083,27.77771738024601,Asia,Southern Asia
3510,2013,1291132032.0,India,5224.1445,28.05870834853017,Asia,Southern Asia
3511,2014,1307246464.0,India,5524.1147,28.373190232598134,Asia,Southern Asia
3512,2015,1322866560.0,India,5869.8467,28.72188390187672,Asia,Southern Asia
3513,2016,1338636288.0,India,6326.0645,29.104789356365927,Asia,Southern Asia
3514,2017,1354195712.0,India,6638.7275,29.52309637688156,Asia,Southern Asia
3515,2018,1369003264.0,India,7046.4365,29.97451913271041,Asia,Southern Asia
3516,2019,1383112064.0,India,7293.9897,30.4601536737499,Asia,Southern Asia
3517,2020,1396387072.0,India,6730.547,30.98,Asia,Southern Asia
3528,1951,71019352.0,Indonesia,1356.0,16.6667,Asia,South-eastern Asia
3529,1952,72570832.0,Indonesia,1401.0,18.2927,Asia,South-eastern Asia
3530,1953,74207992.0,Indonesia,1451.0,18.6047,Asia,South-eastern Asia
3531,1954,75925328.0,Indonesia,1517.0,15.7895,Asia,South-eastern Asia
3532,1955,77741512.0,Indonesia,1537.0,12.8,Asia,South-eastern Asia
3533,1956,79661840.0,Indonesia,1533.0,13.7931,Asia,South-eastern Asia
3534,1957,81690984.0,Indonesia,1613.0,15.2047,Asia,South-eastern Asia
3535,1958,83818760.0,Indonesia,1530.0,19.4444,Asia,South-eastern Asia
3536,1959,86047672.0,Indonesia,1570.0,13.75,Asia,South-eastern Asia
3537,1960,88382888.0,Indonesia,1613.0,14.4208,Asia,South-eastern Asia
3538,1961,90816944.0,Indonesia,1690.0,15.0592,Asia,South-eastern Asia
3539,1962,93345496.0,Indonesia,1653.0,7.88623,Asia,South-eastern Asia
3540,1963,95962536.0,Indonesia,1557.0,10.2836,Asia,South-eastern Asia
3541,1964,98675064.0,Indonesia,1583.0,9.54718,Asia,South-eastern Asia
3542,1965,101157872.0,Indonesia,1567.0,10.6751,Asia,South-eastern Asia
3543,1966,103561104.0,Indonesia,1535.0,9.17722,Asia,South-eastern Asia
3544,1967,106260752.0,Indonesia,1470.0,10.3774,Asia,South-eastern Asia
3545,1968,109138728.0,Indonesia,1580.0,8.82213,Asia,South-eastern Asia
3546,1969,112149256.0,Indonesia,1739.0,12.762,Asia,South-eastern Asia
3547,1970,115228392.0,Indonesia,1882.0,13.8024,Asia,South-eastern Asia
3548,1971,118347136.0,Indonesia,1946.0,14.5425,Asia,South-eastern Asia
3549,1972,121504136.0,Indonesia,2117.0,15.812869,Asia,South-eastern Asia
3550,1973,124709056.0,Indonesia,2375.0,16.499352,Asia,South-eastern Asia
3551,1974,127945192.0,Indonesia,2439.0,17.552262,Asia,South-eastern Asia
3552,1975,131213216.0,Indonesia,2386.0,20.74274,Asia,South-eastern Asia
3553,1976,134521024.0,Indonesia,2536.0,22.041816,Asia,South-eastern Asia
3554,1977,137861536.0,Indonesia,2670.0,19.858466,Asia,South-eastern Asia
3555,1978,141250960.0,Indonesia,2727.0,20.424825,Asia,South-eastern Asia
3556,1979,144693088.0,Indonesia,2810.0,22.23934,Asia,South-eastern Asia
3557,1980,148177104.0,Indonesia,2981.0,22.974873,Asia,South-eastern Asia
3558,1981,151686336.0,Indonesia,3119.0,25.24573,Asia,South-eastern Asia
3559,1982,155228656.0,Indonesia,2941.0,19.90793,Asia,South-eastern Asia
3560,1983,158790608.0,Indonesia,2994.0,19.75331,Asia,South-eastern Asia
3561,1984,162331968.0,Indonesia,3134.0,17.8088,Asia,South-eastern Asia
3562,1985,165791696.0,Indonesia,3143.0,20.1744,Asia,South-eastern Asia
3563,1986,169135280.0,Indonesia,3269.0,23.14545,Asia,South-eastern Asia
3564,1987,172421392.0,Indonesia,3370.0,20.67611,Asia,South-eastern Asia
3565,1988,175694640.0,Indonesia,3500.0,20.28397,Asia,South-eastern Asia
3566,1989,178949168.0,Indonesia,3747.0,19.15922,Asia,South-eastern Asia
3567,1990,182159888.0,Indonesia,4007.0,18.3458,Asia,South-eastern Asia
3568,1991,185361232.0,Indonesia,4310.778,17.35015,Asia,South-eastern Asia
3569,1992,188558416.0,Indonesia,4536.4097,19.06415,Asia,South-eastern Asia
3570,1993,191737280.0,Indonesia,4837.1313,17.09968,Asia,South-eastern Asia
3571,1994,194928544.0,Indonesia,5140.025,16.28946,Asia,South-eastern Asia
3572,1995,198140160.0,Indonesia,5494.904,14.33647,Asia,South-eastern Asia
3573,1996,201373792.0,Indonesia,5851.2954,13.7012,Asia,South-eastern Asia
3574,1997,204628016.0,Indonesia,6055.8486,18.29799,Asia,South-eastern Asia
3575,1998,207855488.0,Indonesia,5203.5796,19.5339,Asia,South-eastern Asia
3576,1999,210996912.0,Indonesia,5186.7134,20.0778,Asia,South-eastern Asia
3577,2000,214072416.0,Indonesia,5384.3867,20.24781,Asia,South-eastern Asia
3578,2001,217112432.0,Indonesia,5526.1475,27.76352,Asia,South-eastern Asia
3579,2002,220115088.0,Indonesia,5720.2817,23.6721,Asia,South-eastern Asia
3580,2003,223080128.0,Indonesia,5938.878,23.27497,Asia,South-eastern Asia
3581,2004,225938592.0,Indonesia,6180.91,22.64718,Asia,South-eastern Asia
3582,2005,228805152.0,Indonesia,6482.012,21.19127,Asia,South-eastern Asia
3583,2006,231797424.0,Indonesia,6782.6245,22.48628,Asia,South-eastern Asia
3584,2007,234858288.0,Indonesia,7157.313,22.33806,Asia,South-eastern Asia
3585,2008,237936544.0,Indonesia,7633.166,23.07003,Asia,South-eastern Asia
3586,2009,240981296.0,Indonesia,7935.844,19.93443,Asia,South-eastern Asia
3587,2010,244016176.0,Indonesia,8386.434,19.64407,Asia,South-eastern Asia
3588,2011,247099696.0,Indonesia,8849.0,19.83875,Asia,South-eastern Asia
3589,2012,250222688.0,Indonesia,9272.009,18.40486057006225,Asia,South-eastern Asia
3590,2013,253275920.0,Indonesia,9676.147,18.44561054717641,Asia,South-eastern Asia
3591,2014,256229760.0,Indonesia,10050.717,18.46837993947609,Asia,South-eastern Asia
3592,2015,259091968.0,Indonesia,10432.305,18.47330453062965,Asia,South-eastern Asia
3593,2016,261850176.0,Indonesia,10849.67,18.460384320637104,Asia,South-eastern Asia
3594,2017,264498848.0,Indonesia,11292.259,18.429510509891184,Asia,South-eastern Asia
3595,2018,267066848.0,Indonesia,11768.468,18.380851807740243,Asia,South-eastern Asia
3596,2019,269582880.0,Indonesia,12250.278,18.314348304443183,Asia,South-eastern Asia
3597,2020,271857984.0,Indonesia,11895.075,18.23,Asia,South-eastern Asia
3598,1962,22605052.0,Iran,3586.0,16.037397,Asia,Southern Asia
3599,1963,23259096.0,Iran,3867.0,15.163214,Asia,Southern Asia
3600,1964,23948632.0,Iran,4026.0,15.774481,Asia,Southern Asia
3601,1965,24667028.0,Iran,4388.0,16.647651,Asia,Southern Asia
3602,1966,25398706.0,Iran,4686.0,20.732825,Asia,Southern Asia
3603,1967,26133346.0,Iran,5062.0,22.502047,Asia,Southern Asia
3604,1968,26875302.0,Iran,5659.0,24.156881,Asia,Southern Asia
3605,1980,38520668.0,Iran,6334.0,35.7612,Asia,Southern Asia
3606,1981,40476260.0,Iran,5887.0,39.50748,Asia,Southern Asia
3607,1982,42500036.0,Iran,6535.0,36.24469,Asia,Southern Asia
3608,1983,44027988.0,Iran,7108.0,27.4893,Asia,Southern Asia
3609,1984,45628400.0,Iran,6951.0,33.44747,Asia,Southern Asia
3610,1985,47266160.0,Iran,6853.0,21.642,Asia,Southern Asia
3611,1986,48913236.0,Iran,5984.0,18.9676,Asia,Southern Asia
3612,1987,50541504.0,Iran,5713.0,18.6409,Asia,Southern Asia
3613,1988,52111868.0,Iran,5249.0,23.6166,Asia,Southern Asia
3614,1989,53644740.0,Iran,5303.0,21.30936,Asia,Southern Asia
3615,1990,55793628.0,Iran,5620.0,24.5568,Asia,Southern Asia
3616,1991,57990892.0,Iran,6380.55,19.0673,Asia,Southern Asia
3617,1992,59372016.0,Iran,7036.315,22.02131,Asia,Southern Asia
3618,1993,59755432.0,Iran,6914.7666,35.7171,Asia,Southern Asia
3619,1994,59985752.0,Iran,6884.706,30.0296,Asia,Southern Asia
3620,1995,60794808.0,Iran,7093.735,28.75898,Asia,Southern Asia
3621,1996,61598380.0,Iran,7746.409,27.73413,Asia,Southern Asia
3622,1997,62480528.0,Iran,8113.724,25.30358,Asia,Southern Asia
3623,1998,63461424.0,Iran,8458.387,22.5401,Asia,Southern Asia
3624,1999,64474748.0,Iran,8714.627,25.79962,Asia,Southern Asia
3625,2000,65544380.0,Iran,9104.763,28.9455,Asia,Southern Asia
3626,2001,66674856.0,Iran,9620.627,18.7189,Asia,Southern Asia
3627,2002,67327120.0,Iran,10467.371,22.595352,Asia,Southern Asia
3628,2003,67954704.0,Iran,11502.853,22.989243,Asia,Southern Asia
3629,2004,69061680.0,Iran,12404.323,21.354135,Asia,Southern Asia
3630,2005,70182592.0,Iran,13110.143,26.768798,Asia,Southern Asia
3631,2006,71275768.0,Iran,14185.753,27.867028,Asia,Southern Asia
3632,2007,72319424.0,Iran,15467.107,21.790298,Asia,Southern Asia
3633,2008,73318400.0,Iran,15739.983,24.701891,Asia,Southern Asia
3634,2009,74322688.0,Iran,16575.07,22.651546,Asia,Southern Asia
3635,2010,75373864.0,Iran,17751.33,21.85853,Asia,Southern Asia
3636,2011,76342968.0,Iran,18024.0,25.001489,Asia,Southern Asia
3637,2012,77324448.0,Iran,17556.533,21.792997238683625,Asia,Southern Asia
3638,2013,78458928.0,Iran,16842.896,21.663624103141856,Asia,Southern Asia
3639,2014,79961672.0,Iran,17449.938,21.434213150467123,Asia,Southern Asia
3640,2015,81790848.0,Iran,16922.88,21.104548236340783,Asia,Southern Asia
3641,2016,83306232.0,Iran,17738.059,20.67462936076285,Asia,Southern Asia
3642,2017,84505080.0,Iran,18416.479,20.14286628496085,Asia,Southern Asia
3643,2018,85617560.0,Iran,18154.533,19.512164818092167,Asia,Southern Asia
3644,2019,86564208.0,Iran,17400.414,18.781209389771888,Asia,Southern Asia
3645,2020,87290192.0,Iran,17296.264,17.95,Asia,Southern Asia
3646,2004,27858950.0,Iraq,6061.5547,92.14407446,Asia,Western Asia
3647,2005,28698688.0,Iraq,6441.41,63.3216526,Asia,Western Asia
3648,2006,28905614.0,Iraq,7117.6133,50.78737779,Asia,Western Asia
3649,2007,28660888.0,Iraq,7587.6055,46.6788444,Asia,Western Asia
3650,2008,29218384.0,Iraq,8587.265,57.5680056,Asia,Western Asia
3651,2009,30289044.0,Iraq,9268.709,59.17315274,Asia,Western Asia
3652,2010,31264880.0,Iraq,10274.33,51.1986991,Asia,Western Asia
3653,2011,32378066.0,Iraq,11484.0,45.35017773,Asia,Western Asia
3654,1926,3382587.0,Ireland,4100.0,18.766245,Europe,Northern Europe
3655,1929,3024351.0,Ireland,4501.0,19.330837,Europe,Northern Europe
3656,1931,2906413.0,Ireland,4737.0,19.999981,Europe,Northern Europe
3657,1933,2888461.0,Ireland,4463.0,25.57619,Europe,Northern Europe
3658,1936,2897605.0,Ireland,4865.0,22.727326,Europe,Northern Europe
3659,1937,2900660.0,Ireland,4713.0,24.19768,Europe,Northern Europe
3660,1938,2903717.0,Ireland,4865.0,22.06705,Europe,Northern Europe
3661,1939,2906263.0,Ireland,4865.0,28.31203,Europe,Northern Europe
3662,1940,2908297.0,Ireland,4865.0,20.93242,Europe,Northern Europe
3663,1941,2909818.0,Ireland,4865.0,20.72276,Europe,Northern Europe
3664,1942,2910825.0,Ireland,4865.0,21.06022,Europe,Northern Europe
3665,1943,2911319.0,Ireland,4865.0,19.21256,Europe,Northern Europe
3666,1944,2911812.0,Ireland,4865.0,18.55001,Europe,Northern Europe
3667,1945,2912306.0,Ireland,4812.0,18.21369,Europe,Northern Europe
3668,1946,2912799.0,Ireland,4865.0,19.0545,Europe,Northern Europe
3669,1947,2913293.0,Ireland,4929.0,19.896267,Europe,Northern Europe
3670,1948,2913787.0,Ireland,5149.0,21.756966,Europe,Northern Europe
3671,1949,2911552.0,Ireland,5426.0,23.609733,Europe,Northern Europe
3672,1950,2906608.0,Ireland,5504.0,26.876016,Europe,Northern Europe
3673,1951,2924713.0,Ireland,5649.0,23.554483,Europe,Northern Europe
3674,1952,2929379.0,Ireland,5805.0,26.97378,Europe,Northern Europe
3675,1953,2917036.0,Ireland,5973.0,26.41569,Europe,Northern Europe
3676,1954,2902783.0,Ireland,6048.0,27.8239,Europe,Northern Europe
3677,1955,2886375.0,Ireland,6248.0,26.15607,Europe,Northern Europe
3678,1956,2869658.0,Ireland,6212.0,26.74413,Europe,Northern Europe
3679,1957,2854321.0,Ireland,6239.0,29.27017,Europe,Northern Europe
3680,1958,2838765.0,Ireland,6169.0,28.68057,Europe,Northern Europe
3681,1959,2823474.0,Ireland,6437.0,25.74803,Europe,Northern Europe
3682,1960,2811075.0,Ireland,6825.0,31.22167,Europe,Northern Europe
3683,1961,2807012.0,Ireland,7186.0,33.62472,Europe,Northern Europe
3684,1962,2813072.0,Ireland,7390.0,33.83602,Europe,Northern Europe
3685,1963,2824097.0,Ireland,7685.0,35.87178,Europe,Northern Europe
3686,1964,2837439.0,Ireland,7948.0,37.10763,Europe,Northern Europe
3687,1965,2852404.0,Ireland,8051.0,38.31887,Europe,Northern Europe
3688,1966,2867008.0,Ireland,8097.0,39.58171,Europe,Northern Europe
3689,1967,2882744.0,Ireland,8531.0,42.21093,Europe,Northern Europe
3690,1968,2899653.0,Ireland,9197.0,42.90049,Europe,Northern Europe
3691,1969,2917193.0,Ireland,9706.0,45.58438,Europe,Northern Europe
3692,1970,2937647.0,Ireland,9881.0,47.29132,Europe,Northern Europe
3693,1971,2969402.0,Ireland,10128.0,48.37984,Europe,Northern Europe
3694,1972,3013995.0,Ireland,10621.0,44.26362,Europe,Northern Europe
3695,1973,3062017.0,Ireland,10946.0,43.29546,Europe,Northern Europe
3696,1974,3110101.0,Ireland,11225.0,47.46408,Europe,Northern Europe
3697,1975,3157921.0,Ireland,11662.0,51.88005,Europe,Northern Europe
3698,1976,3205754.0,Ireland,11639.0,52.22338,Europe,Northern Europe
3699,1977,3254661.0,Ireland,12425.0,49.0068,Europe,Northern Europe
3700,1978,3305575.0,Ireland,13150.0,50.87211,Europe,Northern Europe
3701,1979,3351902.0,Ireland,13335.0,53.87528,Europe,Northern Europe
3702,1980,3391393.0,Ireland,13614.0,59.43616,Europe,Northern Europe
3703,1981,3424834.0,Ireland,13893.0,60.74042,Europe,Northern Europe
3704,1982,3451220.0,Ireland,14061.0,64.75159,Europe,Northern Europe
3705,1983,3472904.0,Ireland,13931.0,63.90033,Europe,Northern Europe
3706,1984,3490937.0,Ireland,14435.0,61.06131,Europe,Northern Europe
3707,1985,3505781.0,Ireland,14834.0,62.97836,Europe,Northern Europe
3708,1986,3515672.0,Ireland,14768.0,62.13864,Europe,Northern Europe
3709,1987,3513702.0,Ireland,15458.0,60.57203,Europe,Northern Europe
3710,1988,3498032.0,Ireland,16313.0,56.80728,Europe,Northern Europe
3711,1989,3483316.0,Ireland,17343.0,50.20452,Europe,Northern Europe
3712,1990,3485370.0,Ireland,18838.0,50.5888,Europe,Northern Europe
3713,1991,3504806.0,Ireland,19253.943,51.96535,Europe,Northern Europe
3714,1992,3528370.0,Ireland,20032.719,51.86678,Europe,Northern Europe
3715,1993,3545700.0,Ireland,20627.078,51.22167,Europe,Northern Europe
3716,1994,3559396.0,Ireland,22004.814,49.93642,Europe,Northern Europe
3717,1995,3579486.0,Ireland,24266.143,46.65269,Europe,Northern Europe
3718,1996,3606725.0,Ireland,26562.908,43.85743,Europe,Northern Europe
3719,1997,3640157.0,Ireland,29455.92,40.6236,Europe,Northern Europe
3720,1998,3678670.0,Ireland,31908.648,37.73414,Europe,Northern Europe
3721,1999,3719918.0,Ireland,35377.164,36.29928,Europe,Northern Europe
3722,2000,3768954.0,Ireland,38806.5,33.15653,Europe,Northern Europe
3723,2001,3829019.0,Ireland,40966.332,34.49049,Europe,Northern Europe
3724,2002,3894256.0,Ireland,43012.816,34.68923,Europe,Northern Europe
3725,2003,3958706.0,Ireland,44372.758,34.36582,Europe,Northern Europe
3726,2004,4031961.0,Ireland,47028.863,34.61402,Europe,Northern Europe
3727,2005,4121220.0,Ireland,49223.383,34.80589,Europe,Northern Europe
3728,2006,4234809.0,Ireland,51296.195,35.29129,Europe,Northern Europe
3729,2007,4359841.0,Ireland,52322.23,37.68241,Europe,Northern Europe
3730,2008,4452393.0,Ireland,49583.14,44.16862,Europe,Northern Europe
3731,2009,4499797.0,Ireland,47375.734,50.94405,Europe,Northern Europe
3732,2010,4524581.0,Ireland,48623.81,69.95995,Europe,Northern Europe
3733,2011,4544504.0,Ireland,48980.0,49.97858,Europe,Northern Europe
3734,2012,4564550.0,Ireland,47360.09,65.08635490795177,Europe,Northern Europe
3735,2013,4588830.0,Ireland,48181.234,63.73169857112879,Europe,Northern Europe
3736,2014,4622165.0,Ireland,50732.348,61.46757204896792,Europe,Northern Europe
3737,2015,4665764.0,Ireland,53196.598,58.2915233031728,Europe,Northern Europe
3738,2016,4715791.0,Ireland,53686.844,54.2035523337434,Europe,Northern Europe
3739,2017,4771860.0,Ireland,55465.652,49.18870817214983,Europe,Northern Europe
3740,2018,4834506.0,Ireland,58083.45,43.27439433840083,Europe,Northern Europe
3741,2019,4896021.0,Ireland,59733.91,36.44815828101756,Europe,Northern Europe
3742,2020,4946123.0,Ireland,55134.855,28.71,Europe,Northern Europe
3743,1950,1284166.0,Israel,4490.0,18.7886,Asia,Western Asia
3744,1951,1337637.0,Israel,5035.0,17.7011,Asia,Western Asia
3745,1952,1393191.0,Israel,4828.0,17.2159,Asia,Western Asia
3746,1953,1450460.0,Israel,4638.0,19.323,Asia,Western Asia
3747,1954,1507415.0,Israel,5378.0,21.112405,Asia,Western Asia
3748,1955,1564966.0,Israel,5899.0,25.05139,Asia,Western Asia
3749,1956,1625677.0,Israel,6153.0,27.03716,Asia,Western Asia
3750,1957,1688686.0,Israel,6363.0,24.58853,Asia,Western Asia
3751,1958,1754789.0,Israel,6550.0,30.00089,Asia,Western Asia
3752,1959,1825849.0,Israel,7175.0,31.41627,Asia,Western Asia
3753,1960,1902260.0,Israel,7433.0,32.01815,Asia,Western Asia
3754,1961,1983320.0,Israel,7964.0,31.97939,Asia,Western Asia
3755,1962,2069094.0,Israel,8396.0,29.74446,Asia,Western Asia
3756,1963,2160430.0,Israel,8915.0,29.48151,Asia,Western Asia
3757,1964,2257904.0,Israel,9430.0,30.85859,Asia,Western Asia
3758,1965,2361090.0,Israel,9997.0,30.33611,Asia,Western Asia
3759,1966,2467859.0,Israel,9867.0,32.17651,Asia,Western Asia
3760,1967,2575798.0,Israel,9918.0,36.75184,Asia,Western Asia
3761,1968,2684855.0,Israel,11210.0,42.07617,Asia,Western Asia
3762,1969,2795473.0,Israel,12310.0,44.22702,Asia,Western Asia
3763,1970,2907314.0,Israel,12913.0,44.56347,Asia,Western Asia
3810,1971,3018592.0,Israel,13885.0,44.16352369273383,Asia,Western Asia
3811,1972,3120955.0,Israel,15108.0,47.14606023244348,Asia,Western Asia
3812,1973,3214277.0,Israel,15374.0,50.50729882818979,Asia,Western Asia
3813,1974,3303723.0,Israel,15980.0,54.22887205595233,Asia,Western Asia
3764,1975,3388093.0,Israel,16176.0,62.0054,Asia,Western Asia
3765,1976,3468125.0,Israel,16053.0,66.2765,Asia,Western Asia
3766,1977,3541379.0,Israel,15721.0,69.1142,Asia,Western Asia
3767,1978,3608739.0,Israel,16139.0,62.227,Asia,Western Asia
3768,1979,3675787.0,Israel,16761.0,70.0944,Asia,Western Asia
3769,1980,3744612.0,Israel,17508.0,80.0236,Asia,Western Asia
3770,1981,3816754.0,Israel,18103.0,85.336,Asia,Western Asia
3771,1982,3892841.0,Israel,18155.0,80.7519,Asia,Western Asia
3772,1983,3979099.0,Israel,18468.0,24.6083,Asia,Western Asia
3773,1984,4077001.0,Israel,18305.0,23.3129,Asia,Western Asia
3774,1985,4182689.0,Israel,18605.0,81.1366,Asia,Western Asia
3775,1986,4295413.0,Israel,19160.0,70.1416,Asia,Western Asia
3776,1987,4412035.0,Israel,20196.0,66.2193,Asia,Western Asia
3777,1988,4535402.0,Israel,20256.0,60.9282,Asia,Western Asia
3778,1989,4666781.0,Israel,20091.0,54.58328,Asia,Western Asia
3779,1990,4803255.0,Israel,20829.0,54.32098,Asia,Western Asia
3780,1991,4942821.0,Israel,20912.941,44.35738,Asia,Western Asia
3781,1992,5079388.0,Israel,21531.596,49.45407,Asia,Western Asia
3782,1993,5213005.0,Israel,21484.979,46.93565,Asia,Western Asia
3783,1994,5346294.0,Israel,22128.805,47.37458,Asia,Western Asia
3784,1995,5478738.0,Israel,23378.16,59.20087,Asia,Western Asia
3785,1996,5612491.0,Israel,23979.996,58.9611,Asia,Western Asia
3786,1997,5743280.0,Israel,24226.73,58.61876,Asia,Western Asia
3787,1998,5869504.0,Israel,24506.16,64.40104,Asia,Western Asia
3788,1999,5994091.0,Israel,24644.205,62.47265,Asia,Western Asia
3789,2000,6116955.0,Israel,26058.84,59.87343,Asia,Western Asia
3790,2001,6237984.0,Israel,25427.32,61.85975,Asia,Western Asia
3791,2002,6356697.0,Israel,24823.553,63.96964,Asia,Western Asia
3792,2003,6475917.0,Israel,24545.244,62.66515,Asia,Western Asia
3793,2004,6595990.0,Israel,25210.879,58.88044,Asia,Western Asia
3794,2005,6714119.0,Israel,25686.406,57.23292,Asia,Western Asia
3795,2006,6832082.0,Israel,26571.256,54.18186,Asia,Western Asia
3796,2007,6952007.0,Israel,27624.883,52.30432,Asia,Western Asia
3797,2008,7074530.0,Israel,27857.62,51.40579,Asia,Western Asia
3798,2009,7199704.0,Israel,27644.697,50.71478,Asia,Western Asia
3799,2010,7328439.0,Israel,28575.531,50.3437,Asia,Western Asia
3800,2011,7459750.0,Israel,29370.0,48.39927,Asia,Western Asia
3801,2012,7592099.0,Israel,29580.836,44.703619177367706,Asia,Western Asia
3802,2013,7726675.0,Israel,30316.602,44.51249742748147,Asia,Western Asia
3803,2014,7863849.0,Israel,30906.148,44.43701092730599,Asia,Western Asia
3804,2015,8007777.0,Israel,31050.408,44.47648001286269,Asia,Western Asia
3805,2016,8159015.0,Israel,31822.875,44.63090468415156,Asia,Western Asia
3806,2017,8309256.0,Israel,32549.818,44.90118087411312,Asia,Western Asia
3807,2018,8456487.0,Israel,33227.125,45.285831663676575,Asia,Western Asia
3808,2019,8607922.0,Israel,33951.89,45.7854380389722,Asia,Western Asia
3809,2020,8757487.0,Israel,32730.943,46.4,Asia,Western Asia
3956,1870,27745148.0,Italy,2826.3606,9.85,Europe,Southern Europe
3957,1871,27908950.0,Italy,2811.12,9.821121446949546,Europe,Southern Europe
3958,1872,28068339.0,Italy,2593.0,9.826402118453116,Europe,Southern Europe
3959,1873,28223256.0,Italy,2581.0,9.865996990680012,Europe,Southern Europe
3960,1874,28379027.0,Italy,2715.0,9.939689698208229,Europe,Southern Europe
3961,1875,28535657.0,Italy,2727.0,10.047541630290466,Europe,Southern Europe
3962,1876,28693149.0,Italy,2662.0,10.189552786926736,Europe,Southern Europe
3963,1877,28851509.0,Italy,2678.0,10.366252748355183,Europe,Southern Europe
3964,1878,29010741.0,Italy,2745.0,10.576675941016097,Europe,Southern Europe
3965,1879,29178818.0,Italy,2753.0,10.821258358231036,Europe,Southern Europe
3814,1880,29355842.0,Italy,2796.0,15.28615,Europe,Southern Europe
3815,1881,29541914.0,Italy,2880.0,17.99873,Europe,Southern Europe
3816,1882,29737139.0,Italy,2915.0,18.28284,Europe,Southern Europe
3817,1883,29941621.0,Italy,2942.0,19.03964,Europe,Southern Europe
3818,1884,30147508.0,Italy,2898.0,20.68156,Europe,Southern Europe
3819,1885,30354809.0,Italy,2941.0,19.14573,Europe,Southern Europe
3820,1886,30563534.0,Italy,3005.0,18.71086,Europe,Southern Europe
3821,1887,30773692.0,Italy,3081.0,22.33968,Europe,Southern Europe
3822,1888,30985293.0,Italy,3065.0,22.71528,Europe,Southern Europe
3823,1889,31191675.0,Italy,2971.0,22.40155,Europe,Southern Europe
3824,1890,31392763.0,Italy,2974.0,18.86118,Europe,Southern Europe
3825,1891,31588484.0,Italy,3014.0,18.43021,Europe,Southern Europe
3826,1892,31778763.0,Italy,3017.0,19.18939,Europe,Southern Europe
3827,1893,31963526.0,Italy,3064.0,18.83982,Europe,Southern Europe
3828,1894,32149360.0,Italy,3081.0,19.47767,Europe,Southern Europe
3829,1895,32336274.0,Italy,3107.0,19.54104,Europe,Southern Europe
3830,1896,32524272.0,Italy,3153.0,19.09013,Europe,Southern Europe
3831,1897,32713362.0,Italy,3158.0,19.04197,Europe,Southern Europe
3832,1898,32903549.0,Italy,3145.0,17.64795,Europe,Southern Europe
3833,1899,33109815.0,Italy,3180.0,17.6133,Europe,Southern Europe
