,Country,Region,Population,Average Government Expenditure as % of GDP,Percentage change in GDP per capita USD,start_year,end_year
6160,Singapore,Asia,4226417.0,21.194764241666665,15.957693965671215,1998,2003
6161,Slovakia,Europe,5374381.0,35.11609815,14.114318012253847,1998,2003
6162,Slovenia,Europe,1989413.0,43.103854076666664,17.159615228549274,1998,2003
6163,South Africa,Africa,48104044.0,31.294396666666668,20.317434258246013,1998,2003
6164,South Korea,Asia,47539740.0,19.468024666666665,7.8758759185997285,1998,2003
6165,South Korea,Asia,47539740.0,19.468024666666665,7.8758759185997285,1998,2003
6166,South Korea,Asia,47539740.0,19.468024666666665,1.697418564133657,1998,2003
6167,Spain,Europe,42230268.0,42.547383333333336,20.947223045666185,1998,2003
6168,Sri Lanka,Asia,19303182.0,31.064554631666667,9.61999521710608,1998,2003
6169,Sudan,Africa,28188984.0,12.178161910833333,32.936952089396,1998,2003
6170,Sweden,Europe,8961506.0,59.63278666666667,16.829327604138665,1998,2003
6171,Switzerland,Europe,7330729.0,37.21677666666667,13.915725382509226,1998,2003
6172,Syria,Asia,17611356.0,29.51579887833333,-20.089845857942613,1998,2003
6173,Taiwan,Asia,22593682.0,25.421846716692745,17.47790621443921,1998,2003
6174,Tajikistan,Asia,6672497.0,19.571396291666666,34.39035217007904,1998,2003
6175,Tanzania,Africa,37333916.0,17.327990951666667,30.213052281153697,1998,2003
6176,Thailand,Asia,64776960.0,21.0415455,19.730532286201385,1998,2003
6177,Togo,Africa,5421000.0,18.876268688333333,-5.140124788399014,1998,2003
6178,Trinidad and Tobago,Americas,1353552.0,32.03090658,,1998,2003
6179,Tunisia,Africa,10193798.0,32.02049227833333,19.25297721515853,1998,2003
6180,Turkey,Asia,66867324.0,57.509751945000005,5.1591418545923196,1998,2003
6181,Uganda,Africa,26354740.0,23.009050889999997,17.35106117217231,1998,2003
6182,Ukraine,Europe,47605644.0,37.85148638166667,51.4928626983455,1998,2003
6183,United Arab Emirates,Asia,3813452.0,22.523049348,75.72986923321278,1998,2003
6184,United Kingdom,Europe,59649800.0,42.30178,13.814502158349207,1998,2003
6185,United States,Americas,291109824.0,37.786665,9.484505264325072,1998,2003
6186,Uruguay,Americas,3310204.0,34.700113333333334,-16.775175725305015,1998,2003
6187,Uzbekistan,Asia,25905912.0,39.13082003333333,5.872896929121518,1998,2003
6188,Venezuela,Americas,25782032.0,33.76295666666667,-20.42782808743927,1998,2003
6189,Vietnam,Asia,81475816.0,24.444952528333335,26.440163969331955,1998,2003
6190,Yemen,Asia,20188800.0,34.178031159999996,6.9819866155257815,1998,2003
6191,Zambia,Africa,10837971.0,32.6141951575,,1998,2003
6192,Afghanistan,Asia,23553554.0,14.861725365,,1999,2004
